-2.665000000000000147e-01 0.000000000000000000e+00 nan nan nan
-2.655000000000000138e-01 2.074955920800000347e-07 4.953230857800000386e+00 5.410309430599999914e+00 5.861207648999999797e+00
-2.645000000000000129e-01 3.303235422300000376e-07 4.966910839099999642e+00 5.426476540400000381e+00 5.879933045499999622e+00
-2.635000000000000120e-01 3.934797504000000266e-07 4.992825031299999772e+00 5.456086237400000094e+00 5.912997913299999908e+00
-2.625000000000000111e-01 5.742866554300000130e-07 4.928536415099999957e+00 5.382305237599999792e+00 5.829986099600000138e+00
-2.615000000000000102e-01 5.217695927300000413e-07 4.977419376400000317e+00 5.438170994500000077e+00 5.892625107399999784e+00
-2.605000000000000093e-01 5.504610964600000611e-07 4.970589637799999849e+00 5.430590920800000276e+00 5.884405292800000353e+00
-2.595000000000000084e-01 5.812238400400000911e-07 4.961329460099999977e+00 5.420441275800000014e+00 5.873503608300000067e+00
-2.585000000000000075e-01 5.958415730900001183e-07 4.966977119400000085e+00 5.426731012800000364e+00 5.880351849300000211e+00
-2.575000000000000067e-01 6.141099590100000658e-07 4.967714309699999831e+00 5.427583970299999727e+00 5.881311033800000310e+00
-2.565000000000000058e-01 6.347883152300000549e-07 4.965208053599999616e+00 5.424892146700000417e+00 5.878470368400000368e+00
-2.555000000000000049e-01 6.514916197600001158e-07 4.966186523400000219e+00 5.425973711700000202e+00 5.879630416400000392e+00
-2.545000000000000040e-01 6.677500796100001498e-07 4.966372013099999982e+00 5.426210280700000332e+00 5.879909212900000348e+00
-2.535000000000000031e-01 6.843004382100000682e-07 4.965915679900000157e+00 5.425767715900000177e+00 5.879485049200000368e+00
-2.525000000000000022e-01 7.003972252700001070e-07 4.965953350100000385e+00 5.425842943900000215e+00 5.879590985500000144e+00
-2.515000000000000013e-01 7.178384017100000605e-07 4.966002464299999808e+00 5.425929947000000197e+00 5.879708835199999761e+00
-2.505000000000000004e-01 7.357252503700000972e-07 4.965731620799999746e+00 5.425668230500000355e+00 5.879453561800000116e+00
-2.494999999999999996e-01 7.549666446900001250e-07 4.965629577599999678e+00 5.425593000100000118e+00 5.879399561699999666e+00
-2.484999999999999987e-01 7.745613267700001326e-07 4.965565681500000217e+00 5.425560481899999843e+00 5.879392940299999815e+00
