# 1:time 2:Lum 3:eave 4:erms 5:eskw
0.0100 1.89904e-22 1.18345e+01 1.32397e+01 1.46759e+01
0.0110 1.61923e-22 1.15071e+01 1.28093e+01 1.41295e+01
0.0120 1.33663e-22 1.11142e+01 1.23979e+01 1.36922e+01
0.0130 1.25987e-22 1.10203e+01 1.22605e+01 1.35027e+01
0.0140 1.13533e-22 1.07376e+01 1.20337e+01 1.33558e+01
0.0150 1.06135e-22 1.06938e+01 1.19606e+01 1.32385e+01
0.0160 9.77834e-23 1.04733e+01 1.17297e+01 1.30017e+01
0.0170 8.99778e-23 1.01687e+01 1.14498e+01 1.27810e+01
0.0180 8.48888e-23 1.00298e+01 1.13024e+01 1.26364e+01
0.0190 8.00316e-23 9.94983e+00 1.12553e+01 1.26439e+01
0.0200 7.49829e-23 9.86519e+00 1.11529e+01 1.25253e+01
0.0210 7.00554e-23 9.68427e+00 1.09825e+01 1.23817e+01
0.0220 6.85115e-23 9.69481e+00 1.09733e+01 1.23310e+01
0.0230 6.33078e-23 9.38141e+00 1.06145e+01 1.19470e+01
0.0240 6.08096e-23 9.33305e+00 1.05660e+01 1.19036e+01
0.0250 5.82114e-23 9.22052e+00 1.04097e+01 1.16906e+01
0.0260 5.68556e-23 9.16793e+00 1.03301e+01 1.15772e+01
0.0270 5.72675e-23 9.21941e+00 1.03941e+01 1.16531e+01
0.0280 5.71424e-23 9.27152e+00 1.04751e+01 1.17688e+01
0.0290 5.64072e-23 9.26270e+00 1.04691e+01 1.17674e+01
0.0300 5.54946e-23 9.19490e+00 1.03690e+01 1.16282e+01
0.0310 5.40669e-23 9.15629e+00 1.03347e+01 1.15997e+01
0.0320 5.35014e-23 9.14180e+00 1.03232e+01 1.15945e+01
0.0330 5.23311e-23 9.05233e+00 1.02058e+01 1.14402e+01
0.0340 5.23347e-23 9.06341e+00 1.01940e+01 1.14016e+01
0.0350 5.36476e-23 9.21346e+00 1.03876e+01 1.16338e+01
0.0360 5.21994e-23 9.09882e+00 1.02468e+01 1.14719e+01
0.0370 5.25065e-23 9.12790e+00 1.02865e+01 1.15239e+01
0.0380 5.25881e-23 9.15481e+00 1.03263e+01 1.15793e+01
0.0390 5.25788e-23 9.19329e+00 1.03814e+01 1.16544e+01
0.0400 5.22091e-23 9.18960e+00 1.03775e+01 1.16498e+01
0.0410 5.19173e-23 9.19105e+00 1.03808e+01 1.16550e+01
0.0420 5.15900e-23 9.17955e+00 1.03628e+01 1.16294e+01
0.0430 5.16075e-23 9.19175e+00 1.03773e+01 1.16461e+01
0.0440 5.29065e-23 9.31430e+00 1.05218e+01 1.18024e+01
0.0450 5.13295e-23 9.19091e+00 1.03699e+01 1.16282e+01
0.0460 5.12164e-23 9.17198e+00 1.03491e+01 1.16066e+01
0.0470 5.18805e-23 9.24502e+00 1.04350e+01 1.17038e+01
0.0480 5.22182e-23 9.28007e+00 1.04839e+01 1.17689e+01
0.0490 5.23743e-23 9.30165e+00 1.05118e+01 1.18030e+01
0.0500 5.28779e-23 9.35261e+00 1.05845e+01 1.19014e+01
0.0510 5.30789e-23 9.34810e+00 1.05747e+01 1.18834e+01
0.0520 5.33906e-23 9.34151e+00 1.05701e+01 1.18806e+01
0.0530 5.29907e-23 9.31768e+00 1.05466e+01 1.18593e+01
0.0540 5.24563e-23 9.28846e+00 1.05051e+01 1.18036e+01
0.0550 5.23906e-23 9.29515e+00 1.05126e+01 1.18109e+01
0.0560 5.28822e-23 9.34238e+00 1.05677e+01 1.18728e+01
0.0570 5.28796e-23 9.33031e+00 1.05424e+01 1.18306e+01
0.0580 5.32978e-23 9.36631e+00 1.05882e+01 1.18878e+01
0.0590 5.38010e-23 9.41029e+00 1.06456e+01 1.19603e+01
0.0600 5.39226e-23 9.43768e+00 1.06791e+01 1.20000e+01
0.0610 5.41015e-23 9.47557e+00 1.07300e+01 1.20652e+01
0.0620 5.41290e-23 9.49848e+00 1.07561e+01 1.20931e+01
0.0630 5.42851e-23 9.52883e+00 1.07967e+01 1.21452e+01
0.0640 5.42549e-23 9.54966e+00 1.08246e+01 1.21805e+01
0.0650 5.39717e-23 9.55470e+00 1.08306e+01 1.21876e+01
0.0660 5.37710e-23 9.56664e+00 1.08435e+01 1.22006e+01
0.0670 5.37365e-23 9.58670e+00 1.08692e+01 1.22321e+01
0.0680 5.36522e-23 9.59742e+00 1.08801e+01 1.22420e+01
0.0690 5.36418e-23 9.61005e+00 1.08942e+01 1.22570e+01
0.0700 5.36329e-23 9.62074e+00 1.09057e+01 1.22685e+01
0.0710 5.38992e-23 9.65555e+00 1.09518e+01 1.23265e+01
0.0720 5.40678e-23 9.68465e+00 1.09885e+01 1.23706e+01
0.0730 5.41977e-23 9.71259e+00 1.10228e+01 1.24108e+01
0.0740 5.42517e-23 9.73336e+00 1.10481e+01 1.24401e+01
0.0750 5.43543e-23 9.76027e+00 1.10835e+01 1.24845e+01
0.0760 5.43095e-23 9.77605e+00 1.11030e+01 1.25075e+01
0.0770 5.41254e-23 9.78438e+00 1.11130e+01 1.25188e+01
0.0780 5.39879e-23 9.79826e+00 1.11302e+01 1.25390e+01
0.0790 5.39476e-23 9.81842e+00 1.11556e+01 1.25698e+01
0.0800 5.38509e-23 9.82858e+00 1.11657e+01 1.25787e+01
0.0810 5.38367e-23 9.84490e+00 1.11846e+01 1.25993e+01
0.0820 5.38051e-23 9.85900e+00 1.12005e+01 1.26164e+01
0.0827 5.38626e-23 9.87422e+00 1.12186e+01 1.26368e+01
0.0830 5.39218e-23 9.88401e+00 1.12311e+01 1.26519e+01
0.0840 5.40984e-23 9.91486e+00 1.12694e+01 1.26971e+01
0.0850 5.42023e-23 9.94207e+00 1.13027e+01 1.27361e+01
0.0860 5.41942e-23 9.96101e+00 1.13242e+01 1.27590e+01
0.0870 5.43676e-23 9.99354e+00 1.13652e+01 1.28084e+01
0.0880 5.43808e-23 1.00153e+01 1.13924e+01 1.28408e+01
0.0890 5.43098e-23 1.00334e+01 1.14145e+01 1.28666e+01
0.0900 5.41870e-23 1.00443e+01 1.14253e+01 1.28762e+01
0.0910 5.41585e-23 1.00668e+01 1.14547e+01 1.29127e+01
0.0920 5.40910e-23 1.00806e+01 1.14692e+01 1.29269e+01
0.0930 5.40941e-23 1.01001e+01 1.14922e+01 1.29528e+01
0.0940 5.41165e-23 1.01223e+01 1.15189e+01 1.29834e+01
0.0950 5.41605e-23 1.01456e+01 1.15464e+01 1.30143e+01
0.0960 5.42240e-23 1.01719e+01 1.15788e+01 1.30521e+01
0.0970 5.42871e-23 1.01964e+01 1.16086e+01 1.30868e+01
0.0980 5.42190e-23 1.02124e+01 1.16275e+01 1.31081e+01
0.0990 5.41976e-23 1.02349e+01 1.16560e+01 1.31424e+01
0.1000 5.41190e-23 1.02548e+01 1.16804e+01 1.31711e+01
0.1010 5.40421e-23 1.02758e+01 1.17067e+01 1.32028e+01
0.1020 5.38818e-23 1.02861e+01 1.17167e+01 1.32115e+01
0.1030 5.37215e-23 1.02997e+01 1.17331e+01 1.32303e+01
0.1040 5.35782e-23 1.03116e+01 1.17463e+01 1.32444e+01
0.1050 5.35294e-23 1.03291e+01 1.17672e+01 1.32682e+01
0.1060 5.35299e-23 1.03521e+01 1.17950e+01 1.33002e+01
0.1070 5.35385e-23 1.03749e+01 1.18214e+01 1.33292e+01
0.1080 5.35577e-23 1.03960e+01 1.18454e+01 1.33549e+01
0.1090 5.36402e-23 1.04202e+01 1.18747e+01 1.33885e+01
