# 1:time 2:Lum 3:eave 4:erms 5:eskw
0.0100 7.89823e-24 1.04356e+01 1.18578e+01 1.33929e+01
0.0110 9.42558e-24 1.05476e+01 1.19586e+01 1.34871e+01
0.0120 1.07896e-23 1.05964e+01 1.19646e+01 1.34147e+01
0.0130 1.33223e-23 1.08632e+01 1.22560e+01 1.37251e+01
0.0140 1.54423e-23 1.10178e+01 1.24586e+01 1.39941e+01
0.0150 1.74910e-23 1.11696e+01 1.26174e+01 1.41483e+01
0.0160 1.90443e-23 1.12169e+01 1.26535e+01 1.41753e+01
0.0170 2.02533e-23 1.11993e+01 1.26373e+01 1.41722e+01
0.0180 2.18142e-23 1.12264e+01 1.26390e+01 1.41361e+01
0.0190 2.37467e-23 1.13218e+01 1.27506e+01 1.42636e+01
0.0200 2.62213e-23 1.14908e+01 1.29242e+01 1.44233e+01
0.0210 2.72046e-23 1.14850e+01 1.29380e+01 1.44712e+01
0.0220 2.84983e-23 1.15849e+01 1.30332e+01 1.45392e+01
0.0230 2.81993e-23 1.14396e+01 1.28667e+01 1.43667e+01
0.0240 2.88815e-23 1.14563e+01 1.28829e+01 1.43765e+01
0.0250 3.02049e-23 1.14889e+01 1.29041e+01 1.43838e+01
0.0260 3.16618e-23 1.15032e+01 1.28948e+01 1.43413e+01
0.0270 3.31134e-23 1.15519e+01 1.29473e+01 1.43958e+01
0.0280 3.46347e-23 1.16225e+01 1.30358e+01 1.45048e+01
0.0290 3.60052e-23 1.16879e+01 1.31171e+01 1.46039e+01
0.0300 3.67026e-23 1.16833e+01 1.30835e+01 1.45368e+01
0.0310 3.72333e-23 1.16952e+01 1.31151e+01 1.45898e+01
0.0320 3.79980e-23 1.17559e+01 1.31969e+01 1.46952e+01
0.0330 3.81216e-23 1.16945e+01 1.31091e+01 1.45739e+01
0.0340 3.94007e-23 1.17588e+01 1.31603e+01 1.46110e+01
0.0350 4.13264e-23 1.19458e+01 1.33926e+01 1.48776e+01
0.0360 4.10102e-23 1.18191e+01 1.32387e+01 1.47043e+01
0.0370 4.16745e-23 1.18460e+01 1.32737e+01 1.47479e+01
0.0380 4.22073e-23 1.18561e+01 1.32844e+01 1.47597e+01
0.0390 4.31236e-23 1.19233e+01 1.33740e+01 1.48735e+01
0.0400 4.34603e-23 1.19204e+01 1.33675e+01 1.48628e+01
0.0410 4.37937e-23 1.19341e+01 1.33851e+01 1.48834e+01
0.0420 4.42668e-23 1.19431e+01 1.33890e+01 1.48816e+01
0.0430 4.46116e-23 1.19620e+01 1.34101e+01 1.49044e+01
0.0440 4.63907e-23 1.21222e+01 1.35877e+01 1.50852e+01
0.0450 4.56564e-23 1.19808e+01 1.34187e+01 1.48985e+01
0.0460 4.58940e-23 1.19644e+01 1.33976e+01 1.48751e+01
0.0470 4.66667e-23 1.20200e+01 1.34586e+01 1.49371e+01
