# 1:time 2:Lum 3:eave 4:erms 5:eskw
0.0100 8.72958e-24 1.05994e+01 1.20051e+01 1.35232e+01
0.0110 1.02929e-23 1.05835e+01 1.20178e+01 1.35604e+01
0.0120 1.14603e-23 1.06486e+01 1.20024e+01 1.34335e+01
0.0130 1.38778e-23 1.08518e+01 1.22433e+01 1.37163e+01
0.0140 1.61189e-23 1.09580e+01 1.23353e+01 1.37971e+01
0.0150 1.85196e-23 1.11524e+01 1.25825e+01 1.40950e+01
0.0160 2.02033e-23 1.11732e+01 1.25930e+01 1.40998e+01
0.0170 2.18909e-23 1.12684e+01 1.27050e+01 1.42233e+01
0.0180 2.31072e-23 1.12218e+01 1.26184e+01 1.40963e+01
0.0190 2.49116e-23 1.12785e+01 1.26542e+01 1.41010e+01
0.0200 2.67877e-23 1.13480e+01 1.27498e+01 1.42221e+01
0.0210 2.87904e-23 1.14448e+01 1.28688e+01 1.43681e+01
0.0220 3.04228e-23 1.15317e+01 1.29798e+01 1.45060e+01
0.0230 3.14257e-23 1.15263e+01 1.29623e+01 1.44751e+01
0.0240 3.25120e-23 1.15755e+01 1.30214e+01 1.45395e+01
0.0250 3.36487e-23 1.16275e+01 1.30828e+01 1.46034e+01
0.0260 3.43796e-23 1.15553e+01 1.29631e+01 1.44362e+01
0.0270 3.57687e-23 1.16173e+01 1.30468e+01 1.45452e+01
0.0280 3.78068e-23 1.17651e+01 1.32204e+01 1.47309e+01
0.0290 3.82771e-23 1.16750e+01 1.30844e+01 1.45533e+01
0.0300 3.98842e-23 1.17751e+01 1.32000e+01 1.46797e+01
0.0310 4.00872e-23 1.17147e+01 1.31442e+01 1.46406e+01
0.0320 4.13142e-23 1.18083e+01 1.32683e+01 1.47922e+01
0.0330 4.19991e-23 1.18090e+01 1.32599e+01 1.47696e+01
0.0340 4.25903e-23 1.18032e+01 1.32418e+01 1.47359e+01
0.0350 4.33553e-23 1.18258e+01 1.32644e+01 1.47557e+01
0.0350 4.33734e-23 1.18273e+01 1.32663e+01 1.47580e+01
0.0360 4.41310e-23 1.18478e+01 1.32886e+01 1.47817e+01
0.0370 4.50047e-23 1.18962e+01 1.33560e+01 1.48720e+01
0.0380 4.64967e-23 1.20256e+01 1.35137e+01 1.50498e+01
0.0390 4.61888e-23 1.19137e+01 1.33649e+01 1.48669e+01
0.0400 4.67695e-23 1.19328e+01 1.33898e+01 1.49006e+01
0.0410 4.74623e-23 1.19747e+01 1.34480e+01 1.49800e+01
0.0420 4.80187e-23 1.20130e+01 1.34902e+01 1.50238e+01
0.0430 4.87606e-23 1.20840e+01 1.35730e+01 1.51096e+01
0.0440 4.81172e-23 1.19888e+01 1.34420e+01 1.49430e+01
0.0450 4.83133e-23 1.20084e+01 1.34626e+01 1.49641e+01
0.0460 4.84758e-23 1.20176e+01 1.34671e+01 1.49622e+01
0.0470 4.85638e-23 1.20299e+01 1.34847e+01 1.49908e+01
0.0480 4.87314e-23 1.20524e+01 1.35121e+01 1.50194e+01
0.0490 4.89521e-23 1.20526e+01 1.35041e+01 1.50003e+01
0.0500 4.94137e-23 1.20776e+01 1.35340e+01 1.50352e+01
0.0510 4.97318e-23 1.20899e+01 1.35491e+01 1.50526e+01
0.0520 4.99517e-23 1.20918e+01 1.35494e+01 1.50498e+01
0.0530 5.01351e-23 1.20926e+01 1.35505e+01 1.50518e+01
0.0540 5.05877e-23 1.21206e+01 1.35906e+01 1.51089e+01
0.0550 5.08901e-23 1.21213e+01 1.35884e+01 1.51023e+01
0.0560 5.12719e-23 1.21449e+01 1.36173e+01 1.51348e+01
0.0570 5.16170e-23 1.21526e+01 1.36227e+01 1.51361e+01
0.0580 5.19430e-23 1.21629e+01 1.36357e+01 1.51543e+01
0.0590 5.23463e-23 1.21878e+01 1.36669e+01 1.51916e+01
0.0600 5.25504e-23 1.21847e+01 1.36602e+01 1.51797e+01
0.0600 5.25510e-23 1.21847e+01 1.36602e+01 1.51798e+01
