# 1:time 2:Lum 3:eave 4:erms 5:eskw
0.0100 1.04873e-22 1.45853e+01 1.75856e+01 2.13075e+01
0.0110 1.04456e-22 1.41762e+01 1.69179e+01 2.02401e+01
0.0120 9.43342e-23 1.37478e+01 1.60368e+01 1.86732e+01
0.0130 1.00446e-22 1.38821e+01 1.61660e+01 1.87162e+01
0.0140 1.02608e-22 1.38965e+01 1.61700e+01 1.87059e+01
0.0150 1.05749e-22 1.39675e+01 1.62336e+01 1.87192e+01
0.0160 1.07512e-22 1.39445e+01 1.62035e+01 1.86869e+01
0.0170 1.09086e-22 1.39902e+01 1.62359e+01 1.86804e+01
0.0180 1.09148e-22 1.39283e+01 1.61426e+01 1.85556e+01
0.0190 1.10006e-22 1.39293e+01 1.60941e+01 1.84343e+01
0.0200 1.11125e-22 1.39522e+01 1.61307e+01 1.84759e+01
0.0210 1.12747e-22 1.40021e+01 1.62015e+01 1.85679e+01
0.0220 1.14193e-22 1.40419e+01 1.62444e+01 1.86044e+01
0.0230 1.15459e-22 1.40717e+01 1.62756e+01 1.86296e+01
0.0240 1.15828e-22 1.40831e+01 1.62844e+01 1.86282e+01
0.0250 1.16020e-22 1.40931e+01 1.62845e+01 1.86024e+01
0.0260 1.15027e-22 1.39978e+01 1.61420e+01 1.84125e+01
0.0270 1.16214e-22 1.40520e+01 1.62085e+01 1.84879e+01
0.0280 1.18257e-22 1.41612e+01 1.63181e+01 1.85737e+01
0.0290 1.16997e-22 1.40460e+01 1.61726e+01 1.84081e+01
0.0300 1.18554e-22 1.41128e+01 1.62364e+01 1.84567e+01
0.0310 1.18442e-22 1.41039e+01 1.62565e+01 1.85187e+01
0.0320 1.18931e-22 1.41302e+01 1.62909e+01 1.85577e+01
0.0330 1.18997e-22 1.41160e+01 1.62629e+01 1.85096e+01
0.0340 1.18968e-22 1.41037e+01 1.62308e+01 1.84493e+01
0.0350 1.19106e-22 1.41064e+01 1.62264e+01 1.84313e+01
0.0350 1.19110e-22 1.41066e+01 1.62269e+01 1.84320e+01
0.0360 1.19375e-22 1.41145e+01 1.62340e+01 1.84358e+01
0.0370 1.19980e-22 1.41513e+01 1.62905e+01 1.85144e+01
0.0380 1.22389e-22 1.43060e+01 1.64688e+01 1.87069e+01
0.0390 1.20466e-22 1.41586e+01 1.62818e+01 1.84813e+01
0.0400 1.20757e-22 1.41717e+01 1.62973e+01 1.84994e+01
0.0410 1.21246e-22 1.42083e+01 1.63520e+01 1.85738e+01
0.0420 1.21564e-22 1.42382e+01 1.63887e+01 1.86172e+01
0.0430 1.23076e-22 1.43380e+01 1.65153e+01 1.87636e+01
0.0440 1.20621e-22 1.41930e+01 1.63103e+01 1.84959e+01
0.0450 1.20258e-22 1.41860e+01 1.63050e+01 1.84911e+01
0.0460 1.19932e-22 1.41812e+01 1.62944e+01 1.84707e+01
0.0470 1.19439e-22 1.41827e+01 1.63018e+01 1.84861e+01
