-2.074999999999999900e-01 0.000000000000000000e+00 nan nan nan
-2.064999999999999891e-01 5.737488244400000341e-07 4.954349041000000398e+00 5.413770615499999828e+00 5.866917028699999648e+00
-2.054999999999999882e-01 8.828349265300001618e-07 4.961975574500000263e+00 5.422756859899999782e+00 5.877257442500000373e+00
-2.044999999999999873e-01 1.090596876200000025e-06 4.968636512799999849e+00 5.429884214100000328e+00 5.884667921300000160e+00
-2.034999999999999865e-01 1.439592158800000048e-06 4.906029701199999593e+00 5.359434789199999827e+00 5.806929532799999905e+00
-2.025000000000000133e-01 1.329655413200000036e-06 4.968683242800000066e+00 5.429446164299999822e+00 5.883586411299999597e+00
-2.015000000000000124e-01 1.343900674400000159e-06 4.966429710399999919e+00 5.427504022199999945e+00 5.882112614300000430e+00
-2.005000000000000115e-01 1.377564726099999968e-06 4.957928657500000114e+00 5.418298778599999643e+00 5.872362672200000411e+00
-1.995000000000000107e-01 1.394461150300000061e-06 4.957631587999999923e+00 5.417917351699999884e+00 5.871894047799999683e+00
-1.985000000000000098e-01 1.400236382199999939e-06 4.961351871499999788e+00 5.421983173600000150e+00 5.876239929899999659e+00
-1.975000000000000089e-01 1.412637114100000063e-06 4.960749626200000151e+00 5.421422582199999951e+00 5.875736271500000107e+00
-1.965000000000000080e-01 1.427851659800000172e-06 4.959541320799999653e+00 5.420141641099999852e+00 5.874402389700000171e+00
-1.955000000000000071e-01 1.441508910500000172e-06 4.959961891199999862e+00 5.420588183999999643e+00 5.874863245600000283e+00
-1.945000000000000062e-01 1.454344180300000178e-06 4.960101127599999771e+00 5.420756199899999572e+00 5.875052754800000443e+00
-1.935000000000000053e-01 1.467935979500000293e-06 4.959852695500000408e+00 5.420521152100000073e+00 5.874829792899999958e+00
-1.925000000000000044e-01 1.482259180700000233e-06 4.959669589999999850e+00 5.420342572400000059e+00 5.874653091299999907e+00
-1.915000000000000036e-01 1.496940484500000284e-06 4.959636211400000327e+00 5.420327968999999690e+00 5.874651027999999719e+00
-1.905000000000000027e-01 1.511154298900000302e-06 4.959631919899999630e+00 5.420351721400000322e+00 5.874695683399999702e+00
-1.895000000000000018e-01 1.525288367700000178e-06 4.959508418999999613e+00 5.420244218999999752e+00 5.874599592400000070e+00
-1.885000000000000009e-01 1.539875481500000122e-06 4.959362030000000310e+00 5.420106099099999852e+00 5.874464588100000384e+00
-1.875000000000000000e-01 1.553369479500000116e-06 4.959221839899999651e+00 5.419970966800000234e+00 5.874330904099999806e+00
