# 1:time 2:Lum 3:eave 4:erms 5:eskw
0.0100 8.18216e-24 1.04626e+01 1.19034e+01 1.34443e+01
0.0110 9.75006e-24 1.05666e+01 1.19888e+01 1.35219e+01
0.0120 1.10388e-23 1.05390e+01 1.18766e+01 1.33004e+01
0.0130 1.36243e-23 1.08358e+01 1.22167e+01 1.36845e+01
0.0140 1.57931e-23 1.09513e+01 1.23798e+01 1.39082e+01
0.0150 1.80353e-23 1.11137e+01 1.25629e+01 1.41085e+01
0.0160 1.99003e-23 1.12001e+01 1.26601e+01 1.42150e+01
0.0170 2.15207e-23 1.12426e+01 1.26974e+01 1.42427e+01
0.0180 2.28573e-23 1.12024e+01 1.26307e+01 1.41556e+01
0.0190 2.46761e-23 1.12600e+01 1.26793e+01 1.41847e+01
0.0200 2.67895e-23 1.13905e+01 1.28301e+01 1.43593e+01
0.0210 2.85560e-23 1.14936e+01 1.29412e+01 1.44747e+01
0.0220 2.92932e-23 1.15700e+01 1.30363e+01 1.45848e+01
0.0230 2.92567e-23 1.16017e+01 1.30808e+01 1.46406e+01
0.0240 2.86376e-23 1.15248e+01 1.30082e+01 1.45761e+01
0.0250 2.83723e-23 1.14266e+01 1.28938e+01 1.44422e+01
0.0260 2.92779e-23 1.14058e+01 1.28499e+01 1.43676e+01
0.0270 3.06782e-23 1.14096e+01 1.28297e+01 1.43145e+01
0.0280 3.23267e-23 1.14436e+01 1.28582e+01 1.43354e+01
0.0290 3.41867e-23 1.15073e+01 1.29274e+01 1.44094e+01
0.0300 3.59253e-23 1.15690e+01 1.29993e+01 1.44932e+01
0.0310 3.73496e-23 1.16162e+01 1.30524e+01 1.45528e+01
0.0320 3.83978e-23 1.16348e+01 1.30717e+01 1.45732e+01
0.0330 3.92867e-23 1.16534e+01 1.30891e+01 1.45861e+01
0.0340 4.00385e-23 1.16583e+01 1.30882e+01 1.45768e+01
0.0350 4.09545e-23 1.16743e+01 1.31004e+01 1.45833e+01
0.0360 4.19734e-23 1.16995e+01 1.31272e+01 1.46109e+01
0.0370 4.28548e-23 1.17077e+01 1.31269e+01 1.45990e+01
0.0380 4.36880e-23 1.17257e+01 1.31490e+01 1.46245e+01
0.0390 4.44482e-23 1.17474e+01 1.31749e+01 1.46543e+01
0.0400 4.51790e-23 1.17594e+01 1.31838e+01 1.46582e+01
0.0410 4.59399e-23 1.17847e+01 1.32160e+01 1.46985e+01
0.0420 4.65439e-23 1.17997e+01 1.32339e+01 1.47207e+01
0.0430 4.69628e-23 1.18113e+01 1.32475e+01 1.47377e+01
0.0440 4.71918e-23 1.18087e+01 1.32428e+01 1.47300e+01
0.0450 4.74028e-23 1.18046e+01 1.32324e+01 1.47105e+01
0.0460 4.77652e-23 1.18108e+01 1.32360e+01 1.47092e+01
0.0470 4.82897e-23 1.18217e+01 1.32434e+01 1.47102e+01
0.0480 4.89524e-23 1.18453e+01 1.32676e+01 1.47333e+01
0.0490 4.95592e-23 1.18649e+01 1.32868e+01 1.47505e+01
0.0500 4.99587e-23 1.18757e+01 1.32975e+01 1.47608e+01
0.0510 5.02924e-23 1.18926e+01 1.33202e+01 1.47918e+01
0.0520 5.05821e-23 1.19070e+01 1.33405e+01 1.48196e+01
0.0530 5.08978e-23 1.19282e+01 1.33690e+01 1.48557e+01
