# 1:time 2:Lum 3:eave 4:erms 5:eskw
0.0100 8.23369e-24 1.04605e+01 1.19073e+01 1.34540e+01
0.0110 9.73511e-24 1.05578e+01 1.19767e+01 1.35161e+01
0.0120 1.10104e-23 1.05303e+01 1.18931e+01 1.33443e+01
0.0130 1.35103e-23 1.07960e+01 1.21835e+01 1.36681e+01
0.0140 1.58083e-23 1.09620e+01 1.23936e+01 1.39237e+01
0.0150 1.80226e-23 1.11151e+01 1.25678e+01 1.41160e+01
0.0160 1.99138e-23 1.12010e+01 1.26527e+01 1.41943e+01
0.0170 2.15707e-23 1.12423e+01 1.26849e+01 1.42142e+01
0.0180 2.29526e-23 1.12199e+01 1.26572e+01 1.41921e+01
0.0190 2.47624e-23 1.12722e+01 1.26930e+01 1.42021e+01
0.0200 2.68027e-23 1.13985e+01 1.28490e+01 1.43926e+01
0.0210 2.85187e-23 1.14873e+01 1.29407e+01 1.44825e+01
0.0220 2.92689e-23 1.15658e+01 1.30338e+01 1.45845e+01
0.0230 2.92288e-23 1.15941e+01 1.30736e+01 1.46338e+01
0.0240 2.86417e-23 1.15218e+01 1.30033e+01 1.45687e+01
0.0250 2.82914e-23 1.14156e+01 1.28783e+01 1.44227e+01
0.0260 2.91787e-23 1.13935e+01 1.28338e+01 1.43474e+01
0.0270 3.06742e-23 1.14034e+01 1.28205e+01 1.43016e+01
0.0280 3.24339e-23 1.14405e+01 1.28525e+01 1.43257e+01
0.0290 3.43323e-23 1.14980e+01 1.29128e+01 1.43876e+01
0.0300 3.61514e-23 1.15654e+01 1.29915e+01 1.44790e+01
0.0310 3.75210e-23 1.16196e+01 1.30575e+01 1.45589e+01
0.0320 3.83507e-23 1.16280e+01 1.30598e+01 1.45517e+01
0.0330 3.89303e-23 1.16270e+01 1.30509e+01 1.45316e+01
0.0340 3.93720e-23 1.16150e+01 1.30271e+01 1.44924e+01
0.0350 3.99732e-23 1.16171e+01 1.30234e+01 1.44809e+01
0.0360 4.07698e-23 1.16296e+01 1.30295e+01 1.44779e+01
0.0370 4.15474e-23 1.16316e+01 1.30225e+01 1.44583e+01
0.0380 4.23022e-23 1.16366e+01 1.30241e+01 1.44556e+01
0.0390 4.31529e-23 1.16573e+01 1.30487e+01 1.44832e+01
0.0400 4.40264e-23 1.16756e+01 1.30676e+01 1.45023e+01
0.0410 4.50507e-23 1.17123e+01 1.31103e+01 1.45505e+01
0.0420 4.59482e-23 1.17490e+01 1.31586e+01 1.46145e+01
0.0430 4.65850e-23 1.17705e+01 1.31881e+01 1.46554e+01
0.0440 4.69554e-23 1.17811e+01 1.31992e+01 1.46668e+01
0.0450 4.71536e-23 1.17755e+01 1.31882e+01 1.46481e+01
0.0460 4.75097e-23 1.17768e+01 1.31852e+01 1.46378e+01
0.0470 4.80945e-23 1.17943e+01 1.32008e+01 1.46494e+01
0.0480 4.88715e-23 1.18205e+01 1.32281e+01 1.46763e+01
0.0490 4.95823e-23 1.18465e+01 1.32549e+01 1.47026e+01
0.0500 5.00236e-23 1.18593e+01 1.32669e+01 1.47127e+01
0.0510 5.03554e-23 1.18745e+01 1.32871e+01 1.47394e+01
0.0520 5.06505e-23 1.18864e+01 1.33045e+01 1.47636e+01
0.0530 5.09986e-23 1.19071e+01 1.33330e+01 1.48006e+01
0.0540 5.14239e-23 1.19354e+01 1.33688e+01 1.48437e+01
0.0550 5.18239e-23 1.19545e+01 1.33911e+01 1.48687e+01
0.0560 5.20985e-23 1.19651e+01 1.34019e+01 1.48794e+01
0.0570 5.23600e-23 1.19775e+01 1.34166e+01 1.48965e+01
0.0580 5.25493e-23 1.19877e+01 1.34274e+01 1.49077e+01
0.0590 5.26772e-23 1.19958e+01 1.34367e+01 1.49178e+01
0.0600 5.27705e-23 1.20033e+01 1.34456e+01 1.49276e+01
0.0610 5.29310e-23 1.20120e+01 1.34554e+01 1.49381e+01
0.0620 5.32821e-23 1.20323e+01 1.34799e+01 1.49665e+01
0.0630 5.35817e-23 1.20445e+01 1.34927e+01 1.49798e+01
0.0640 5.38744e-23 1.20590e+01 1.35086e+01 1.49977e+01
0.0650 5.41473e-23 1.20687e+01 1.35198e+01 1.50103e+01
0.0660 5.44386e-23 1.20892e+01 1.35436e+01 1.50379e+01
0.0670 5.47933e-23 1.21131e+01 1.35758e+01 1.50801e+01
0.0680 5.51085e-23 1.21294e+01 1.35928e+01 1.50968e+01
0.0690 5.54350e-23 1.21462e+01 1.36107e+01 1.51145e+01
0.0700 5.57717e-23 1.21656e+01 1.36323e+01 1.51378e+01
0.0710 5.60803e-23 1.21843e+01 1.36533e+01 1.51606e+01
0.0720 5.63434e-23 1.22077e+01 1.36825e+01 1.51965e+01
0.0730 5.64291e-23 1.22216e+01 1.37001e+01 1.52186e+01
0.0740 5.64474e-23 1.22312e+01 1.37139e+01 1.52376e+01
0.0750 5.65221e-23 1.22474e+01 1.37361e+01 1.52676e+01
0.0760 5.66360e-23 1.22646e+01 1.37604e+01 1.53009e+01
0.0770 5.67180e-23 1.22781e+01 1.37772e+01 1.53220e+01
0.0780 5.67976e-23 1.22892e+01 1.37894e+01 1.53351e+01
0.0790 5.68866e-23 1.22999e+01 1.38015e+01 1.53484e+01
0.0800 5.70172e-23 1.23131e+01 1.38165e+01 1.53655e+01
0.0810 5.72149e-23 1.23319e+01 1.38392e+01 1.53926e+01
0.0820 5.73725e-23 1.23472e+01 1.38566e+01 1.54123e+01
0.0830 5.75154e-23 1.23611e+01 1.38720e+01 1.54289e+01
0.0840 5.76830e-23 1.23782e+01 1.38932e+01 1.54546e+01
0.0850 5.78187e-23 1.23954e+01 1.39145e+01 1.54807e+01
0.0860 5.79102e-23 1.24122e+01 1.39366e+01 1.55093e+01
0.0870 5.79360e-23 1.24248e+01 1.39519e+01 1.55278e+01
0.0880 5.79285e-23 1.24385e+01 1.39703e+01 1.55520e+01
0.0890 5.79226e-23 1.24510e+01 1.39880e+01 1.55761e+01
0.0900 5.79125e-23 1.24666e+01 1.40088e+01 1.56032e+01
0.0910 5.78676e-23 1.24785e+01 1.40244e+01 1.56232e+01
0.0920 5.78274e-23 1.24890e+01 1.40369e+01 1.56378e+01
0.0930 5.77735e-23 1.24978e+01 1.40473e+01 1.56495e+01
0.0940 5.77307e-23 1.25072e+01 1.40590e+01 1.56635e+01
0.0950 5.76823e-23 1.25170e+01 1.40705e+01 1.56769e+01
0.0960 5.76654e-23 1.25266e+01 1.40808e+01 1.56877e+01
0.0970 5.77189e-23 1.25399e+01 1.40965e+01 1.57062e+01
0.0980 5.78133e-23 1.25528e+01 1.41122e+01 1.57242e+01
0.0990 5.79481e-23 1.25696e+01 1.41316e+01 1.57464e+01
0.1000 5.80402e-23 1.25855e+01 1.41506e+01 1.57686e+01
0.1010 5.80841e-23 1.26004e+01 1.41687e+01 1.57902e+01
0.1020 5.80821e-23 1.26133e+01 1.41830e+01 1.58058e+01
0.1030 5.80978e-23 1.26287e+01 1.42006e+01 1.58257e+01
0.1040 5.81512e-23 1.26465e+01 1.42235e+01 1.58541e+01
0.1050 5.82045e-23 1.26642e+01 1.42455e+01 1.58809e+01
0.1060 5.82146e-23 1.26814e+01 1.42663e+01 1.59055e+01
0.1070 5.81535e-23 1.26934e+01 1.42810e+01 1.59228e+01
0.1080 5.80158e-23 1.27025e+01 1.42928e+01 1.59375e+01
0.1090 5.79034e-23 1.27122e+01 1.43050e+01 1.59523e+01
0.1100 5.78283e-23 1.27243e+01 1.43213e+01 1.59735e+01
0.1110 5.78126e-23 1.27397e+01 1.43409e+01 1.59980e+01
0.1120 5.78576e-23 1.27583e+01 1.43646e+01 1.60272e+01
0.1130 5.78580e-23 1.27735e+01 1.43830e+01 1.60490e+01
0.1140 5.77961e-23 1.27840e+01 1.43957e+01 1.60637e+01
