# 1:time 2:Lum 3:eave 4:erms 5:eskw
0.0100 2.42239e-22 1.21141e+01 1.35554e+01 1.50307e+01
0.0110 2.07244e-22 1.17258e+01 1.30993e+01 1.44609e+01
0.0120 1.69517e-22 1.14428e+01 1.27065e+01 1.39532e+01
0.0130 1.58057e-22 1.11761e+01 1.24631e+01 1.37616e+01
0.0140 1.44030e-22 1.09804e+01 1.22562e+01 1.35453e+01
0.0150 1.34707e-22 1.09051e+01 1.21596e+01 1.34109e+01
0.0160 1.24333e-22 1.06413e+01 1.18939e+01 1.31614e+01
0.0170 1.17324e-22 1.05860e+01 1.18750e+01 1.31817e+01
0.0180 1.11131e-22 1.04712e+01 1.17007e+01 1.29371e+01
0.0190 1.04161e-22 1.02123e+01 1.14835e+01 1.27839e+01
0.0200 9.91892e-23 1.00704e+01 1.13152e+01 1.25910e+01
0.0210 9.60275e-23 1.00136e+01 1.12553e+01 1.25303e+01
0.0220 9.23901e-23 9.95096e+00 1.11709e+01 1.24142e+01
0.0230 8.73637e-23 9.73881e+00 1.09317e+01 1.21594e+01
0.0240 8.46506e-23 9.68861e+00 1.08777e+01 1.21054e+01
0.0250 8.19286e-23 9.58904e+00 1.07659e+01 1.19806e+01
0.0260 7.93532e-23 9.51156e+00 1.06717e+01 1.18666e+01
0.0270 7.68065e-23 9.43606e+00 1.05759e+01 1.17434e+01
0.0280 7.48580e-23 9.33343e+00 1.04216e+01 1.15206e+01
0.0290 7.44729e-23 9.38520e+00 1.04809e+01 1.15735e+01
0.0300 7.23545e-23 9.24843e+00 1.03176e+01 1.13866e+01
0.0310 7.35300e-23 9.37570e+00 1.04594e+01 1.15333e+01
0.0320 7.08150e-23 9.24546e+00 1.03193e+01 1.14002e+01
0.0330 7.08610e-23 9.30079e+00 1.04301e+01 1.15926e+01
0.0340 7.09713e-23 9.34789e+00 1.05381e+01 1.17951e+01
0.0350 7.04464e-23 9.33752e+00 1.05662e+01 1.18836e+01
0.0360 7.13729e-23 9.47234e+00 1.07465e+01 1.21134e+01
0.0370 6.89293e-23 9.32701e+00 1.05581e+01 1.18916e+01
0.0380 6.95371e-23 9.40226e+00 1.06670e+01 1.20320e+01
0.0390 7.01038e-23 9.40908e+00 1.06413e+01 1.19597e+01
0.0400 6.99839e-23 9.39193e+00 1.06281e+01 1.19516e+01
0.0410 6.96685e-23 9.40366e+00 1.06694e+01 1.20307e+01
0.0420 6.83749e-23 9.32433e+00 1.05614e+01 1.18891e+01
0.0430 6.77838e-23 9.31522e+00 1.05569e+01 1.18917e+01
0.0440 6.71794e-23 9.29024e+00 1.05181e+01 1.18352e+01
0.0450 6.73151e-23 9.29360e+00 1.05166e+01 1.18272e+01
0.0460 6.76566e-23 9.30926e+00 1.05346e+01 1.18467e+01
0.0470 6.81454e-23 9.34722e+00 1.05822e+01 1.19042e+01
0.0480 6.82277e-23 9.36159e+00 1.06023e+01 1.19304e+01
0.0490 6.86041e-23 9.39511e+00 1.06432e+01 1.19783e+01
0.0500 6.87764e-23 9.41225e+00 1.06642e+01 1.20025e+01
0.0510 6.91343e-23 9.43901e+00 1.07020e+01 1.20533e+01
0.0520 6.93058e-23 9.45919e+00 1.07251e+01 1.20783e+01
0.0530 6.93032e-23 9.46993e+00 1.07378e+01 1.20928e+01
0.0540 6.88951e-23 9.46011e+00 1.07246e+01 1.20754e+01
0.0550 6.88455e-23 9.47399e+00 1.07424e+01 1.20974e+01
0.0560 6.87841e-23 9.48559e+00 1.07556e+01 1.21112e+01
0.0570 6.88577e-23 9.50170e+00 1.07750e+01 1.21333e+01
0.0580 6.89479e-23 9.51752e+00 1.07943e+01 1.21556e+01
0.0590 6.90991e-23 9.54308e+00 1.08275e+01 1.21968e+01
0.0600 6.91784e-23 9.56768e+00 1.08598e+01 1.22367e+01
0.0610 6.92392e-23 9.58485e+00 1.08781e+01 1.22548e+01
0.0620 6.93915e-23 9.61415e+00 1.09165e+01 1.23028e+01
0.0630 6.92108e-23 9.61989e+00 1.09237e+01 1.23109e+01
0.0640 6.92992e-23 9.64227e+00 1.09529e+01 1.23473e+01
0.0650 6.92818e-23 9.66162e+00 1.09769e+01 1.23756e+01
0.0660 6.91485e-23 9.67095e+00 1.09879e+01 1.23876e+01
0.0670 6.92205e-23 9.69391e+00 1.10154e+01 1.24191e+01
0.0680 6.92980e-23 9.71609e+00 1.10429e+01 1.24515e+01
0.0690 6.92199e-23 9.72481e+00 1.10500e+01 1.24549e+01
0.0700 6.95216e-23 9.76083e+00 1.10964e+01 1.25123e+01
0.0710 6.96324e-23 9.78607e+00 1.11284e+01 1.25507e+01
0.0720 6.97442e-23 9.81013e+00 1.11568e+01 1.25822e+01
0.0730 6.97995e-23 9.82962e+00 1.11798e+01 1.26081e+01
0.0740 6.99145e-23 9.85579e+00 1.12133e+01 1.26491e+01
0.0750 6.99338e-23 9.87448e+00 1.12353e+01 1.26734e+01
0.0760 7.01114e-23 9.90069e+00 1.12665e+01 1.27089e+01
0.0770 7.01375e-23 9.92284e+00 1.12946e+01 1.27428e+01
0.0780 7.01694e-23 9.94350e+00 1.13186e+01 1.27692e+01
0.0790 7.02921e-23 9.96796e+00 1.13474e+01 1.28015e+01
0.0800 7.04385e-23 9.99561e+00 1.13815e+01 1.28418e+01
0.0810 7.04847e-23 1.00144e+01 1.14021e+01 1.28629e+01
0.0820 7.06525e-23 1.00406e+01 1.14350e+01 1.29021e+01
0.0830 7.06948e-23 1.00629e+01 1.14611e+01 1.29313e+01
0.0840 7.08107e-23 1.00895e+01 1.14941e+01 1.29703e+01
0.0850 7.09954e-23 1.01182e+01 1.15282e+01 1.30089e+01
0.0860 7.11111e-23 1.01458e+01 1.15626e+01 1.30499e+01
0.0870 7.11055e-23 1.01627e+01 1.15816e+01 1.30699e+01
0.0880 7.12280e-23 1.01894e+01 1.16149e+01 1.31095e+01
0.0890 7.12622e-23 1.02109e+01 1.16407e+01 1.31394e+01
0.0900 7.13061e-23 1.02324e+01 1.16660e+01 1.31677e+01
0.0910 7.13957e-23 1.02568e+01 1.16950e+01 1.32005e+01
0.0920 7.15067e-23 1.02838e+01 1.17277e+01 1.32384e+01
0.0930 7.15890e-23 1.03070e+01 1.17543e+01 1.32674e+01
0.0940 7.17443e-23 1.03363e+01 1.17905e+01 1.33100e+01
0.0950 7.18225e-23 1.03615e+01 1.18210e+01 1.33454e+01
0.0960 7.18949e-23 1.03858e+01 1.18498e+01 1.33779e+01
0.0970 7.19660e-23 1.04114e+01 1.18809e+01 1.34140e+01
0.0980 7.19977e-23 1.04352e+01 1.19096e+01 1.34473e+01
0.0990 7.20405e-23 1.04591e+01 1.19380e+01 1.34795e+01
0.1000 7.20289e-23 1.04776e+01 1.19582e+01 1.35002e+01
0.1010 7.20753e-23 1.05023e+01 1.19871e+01 1.35323e+01
0.1020 7.22124e-23 1.05346e+01 1.20254e+01 1.35760e+01
0.1030 7.23494e-23 1.05666e+01 1.20614e+01 1.36149e+01
0.1040 7.24135e-23 1.05945e+01 1.20923e+01 1.36478e+01
0.1050 7.24381e-23 1.06182e+01 1.21179e+01 1.36743e+01
0.1060 7.24529e-23 1.06393e+01 1.21410e+01 1.36985e+01
0.1070 7.24668e-23 1.06613e+01 1.21660e+01 1.37258e+01
0.1080 7.24358e-23 1.06827e+01 1.21897e+01 1.37511e+01
0.1090 7.25140e-23 1.07139e+01 1.22259e+01 1.37917e+01
0.1100 7.26160e-23 1.07448e+01 1.22608e+01 1.38299e+01
0.1110 7.26371e-23 1.07692e+01 1.22882e+01 1.38599e+01
0.1120 7.25331e-23 1.07818e+01 1.23003e+01 1.38707e+01
0.1130 7.25094e-23 1.08055e+01 1.23294e+01 1.39051e+01
0.1140 7.25126e-23 1.08332e+01 1.23624e+01 1.39434e+01
0.1150 7.25332e-23 1.08601e+01 1.23921e+01 1.39754e+01
0.1160 7.24070e-23 1.08732e+01 1.24036e+01 1.39843e+01
0.1170 7.23926e-23 1.08985e+01 1.24346e+01 1.40213e+01
0.1180 7.23234e-23 1.09187e+01 1.24585e+01 1.40493e+01
0.1190 7.23046e-23 1.09447e+01 1.24910e+01 1.40903e+01
0.1200 7.21253e-23 1.09635e+01 1.25143e+01 1.41197e+01
0.1210 7.21067e-23 1.09875e+01 1.25438e+01 1.41562e+01
0.1220 7.20763e-23 1.10103e+01 1.25727e+01 1.41925e+01
0.1230 7.17987e-23 1.10201e+01 1.25856e+01 1.42091e+01
0.1240 7.16806e-23 1.10405e+01 1.26125e+01 1.42442e+01
0.1250 7.16712e-23 1.10696e+01 1.26531e+01 1.42997e+01
0.1260 7.14977e-23 1.10853e+01 1.26733e+01 1.43252e+01
0.1270 7.12822e-23 1.10973e+01 1.26874e+01 1.43409e+01
0.1280 7.11542e-23 1.11193e+01 1.27190e+01 1.43847e+01
0.1290 7.09966e-23 1.11385e+01 1.27457e+01 1.44205e+01
0.1300 7.08192e-23 1.11570e+01 1.27712e+01 1.44541e+01
0.1310 7.06340e-23 1.11759e+01 1.27969e+01 1.44875e+01
0.1320 7.04866e-23 1.11958e+01 1.28253e+01 1.45263e+01
0.1330 7.03054e-23 1.12120e+01 1.28479e+01 1.45566e+01
0.1340 7.01074e-23 1.12283e+01 1.28695e+01 1.45842e+01
0.1350 6.99758e-23 1.12471e+01 1.28930e+01 1.46135e+01
0.1360 6.98477e-23 1.12650e+01 1.29155e+01 1.46413e+01
0.1370 6.96304e-23 1.12745e+01 1.29256e+01 1.46516e+01
0.1380 6.94146e-23 1.12823e+01 1.29330e+01 1.46577e+01
0.1390 6.93156e-23 1.12966e+01 1.29489e+01 1.46753e+01
0.1400 6.93236e-23 1.13172e+01 1.29725e+01 1.47023e+01
0.1410 6.93994e-23 1.13394e+01 1.29968e+01 1.47285e+01
0.1420 6.95370e-23 1.13649e+01 1.30266e+01 1.47634e+01
0.1430 6.96193e-23 1.13883e+01 1.30566e+01 1.48017e+01
0.1440 6.96367e-23 1.14085e+01 1.30818e+01 1.48332e+01
0.1450 6.97016e-23 1.14340e+01 1.31153e+01 1.48771e+01
0.1460 6.97512e-23 1.14616e+01 1.31520e+01 1.49250e+01
0.1470 6.97210e-23 1.14848e+01 1.31827e+01 1.49648e+01
0.1480 6.95865e-23 1.15012e+01 1.32052e+01 1.49944e+01
0.1490 6.94562e-23 1.15184e+01 1.32282e+01 1.50242e+01
0.1500 6.92504e-23 1.15326e+01 1.32466e+01 1.50478e+01
0.1510 6.91235e-23 1.15495e+01 1.32651e+01 1.50680e+01
0.1520 6.89091e-23 1.15599e+01 1.32770e+01 1.50811e+01
0.1530 6.85888e-23 1.15612e+01 1.32759e+01 1.50765e+01
0.1540 6.84012e-23 1.15696e+01 1.32827e+01 1.50809e+01
0.1550 6.84542e-23 1.15954e+01 1.33137e+01 1.51183e+01
0.1560 6.86485e-23 1.16261e+01 1.33517e+01 1.51654e+01
0.1570 6.88183e-23 1.16534e+01 1.33840e+01 1.52034e+01
0.1580 6.89364e-23 1.16781e+01 1.34139e+01 1.52393e+01
0.1590 6.89112e-23 1.16952e+01 1.34345e+01 1.52645e+01
0.1600 6.88470e-23 1.17134e+01 1.34598e+01 1.52989e+01
