# 1:time 2:Lum 3:eave 4:erms 5:eskw
0.0100 9.23297e-24 1.05560e+01 1.19667e+01 1.34790e+01
0.0110 1.08498e-23 1.05487e+01 1.19925e+01 1.35451e+01
0.0120 1.22325e-23 1.05381e+01 1.18980e+01 1.33452e+01
0.0130 1.49607e-23 1.08107e+01 1.22003e+01 1.36667e+01
0.0140 1.74315e-23 1.09502e+01 1.23548e+01 1.38392e+01
0.0150 1.96957e-23 1.10025e+01 1.24255e+01 1.39473e+01
0.0160 2.22240e-23 1.11609e+01 1.26119e+01 1.41551e+01
0.0170 2.42128e-23 1.11956e+01 1.26154e+01 1.41287e+01
0.0180 2.58554e-23 1.12173e+01 1.26629e+01 1.42056e+01
0.0190 2.78541e-23 1.13013e+01 1.27357e+01 1.42486e+01
0.0200 2.96214e-23 1.13327e+01 1.27744e+01 1.43009e+01
0.0210 3.15711e-23 1.14126e+01 1.28579e+01 1.43847e+01
0.0220 3.33894e-23 1.15260e+01 1.29857e+01 1.45220e+01
0.0230 3.42329e-23 1.15622e+01 1.30374e+01 1.45962e+01
0.0240 3.44430e-23 1.15459e+01 1.30180e+01 1.45768e+01
0.0250 3.48172e-23 1.15659e+01 1.30490e+01 1.46098e+01
0.0260 3.52054e-23 1.15103e+01 1.29663e+01 1.44996e+01
0.0270 3.60199e-23 1.14852e+01 1.29271e+01 1.44421e+01
0.0280 3.73759e-23 1.14874e+01 1.29178e+01 1.44184e+01
0.0290 3.90932e-23 1.15211e+01 1.29498e+01 1.44450e+01
0.0300 4.07650e-23 1.15510e+01 1.29787e+01 1.44718e+01
0.0310 4.23901e-23 1.15950e+01 1.30313e+01 1.45332e+01
0.0320 4.37899e-23 1.16181e+01 1.30559e+01 1.45589e+01
0.0330 4.50622e-23 1.16437e+01 1.30856e+01 1.45920e+01
0.0340 4.62374e-23 1.16630e+01 1.31058e+01 1.46126e+01
0.0350 4.72990e-23 1.16797e+01 1.31235e+01 1.46311e+01
0.0360 4.82794e-23 1.16968e+01 1.31431e+01 1.46535e+01
0.0370 4.92737e-23 1.17166e+01 1.31638e+01 1.46713e+01
0.0380 5.01924e-23 1.17220e+01 1.31655e+01 1.46686e+01
0.0390 5.12141e-23 1.17406e+01 1.31855e+01 1.46889e+01
0.0400 5.22802e-23 1.17611e+01 1.32067e+01 1.47095e+01
0.0410 5.33041e-23 1.17862e+01 1.32352e+01 1.47429e+01
0.0420 5.41579e-23 1.18117e+01 1.32667e+01 1.47829e+01
0.0430 5.48030e-23 1.18284e+01 1.32872e+01 1.48081e+01
0.0440 5.53122e-23 1.18364e+01 1.32956e+01 1.48154e+01
0.0450 5.58662e-23 1.18439e+01 1.32999e+01 1.48129e+01
0.0460 5.65655e-23 1.18645e+01 1.33222e+01 1.48350e+01
0.0470 5.72812e-23 1.18813e+01 1.33400e+01 1.48544e+01
0.0480 5.79259e-23 1.18998e+01 1.33618e+01 1.48811e+01
0.0490 5.84820e-23 1.19201e+01 1.33863e+01 1.49117e+01
0.0500 5.88381e-23 1.19261e+01 1.33919e+01 1.49162e+01
0.0510 5.91787e-23 1.19351e+01 1.33992e+01 1.49184e+01
0.0520 5.95133e-23 1.19444e+01 1.34115e+01 1.49335e+01
0.0530 6.00983e-23 1.19683e+01 1.34380e+01 1.49613e+01
0.0540 6.06353e-23 1.19862e+01 1.34591e+01 1.49870e+01
0.0550 6.10394e-23 1.19964e+01 1.34682e+01 1.49940e+01
0.0560 6.13797e-23 1.20049e+01 1.34768e+01 1.50020e+01
0.0570 6.17153e-23 1.20189e+01 1.34943e+01 1.50236e+01
0.0580 6.19775e-23 1.20287e+01 1.35054e+01 1.50351e+01
0.0590 6.22191e-23 1.20353e+01 1.35120e+01 1.50413e+01
0.0600 6.26143e-23 1.20549e+01 1.35365e+01 1.50723e+01
0.0610 6.29432e-23 1.20621e+01 1.35427e+01 1.50764e+01
0.0620 6.33566e-23 1.20826e+01 1.35672e+01 1.51054e+01
0.0630 6.35726e-23 1.20822e+01 1.35617e+01 1.50923e+01
0.0640 6.39369e-23 1.21008e+01 1.35858e+01 1.51234e+01
0.0650 6.43864e-23 1.21253e+01 1.36146e+01 1.51571e+01
