# 1:time 2:Lum 3:eave 4:erms 5:eskw
0.0100 8.99499e-24 1.04673e+01 1.18831e+01 1.33976e+01
0.0110 1.07990e-23 1.05568e+01 1.20060e+01 1.35571e+01
0.0120 1.22848e-23 1.05520e+01 1.19322e+01 1.33990e+01
0.0130 1.50930e-23 1.08063e+01 1.21951e+01 1.36733e+01
0.0140 1.75760e-23 1.09247e+01 1.23373e+01 1.38513e+01
0.0150 2.01628e-23 1.10699e+01 1.25185e+01 1.40638e+01
0.0160 2.26279e-23 1.11853e+01 1.26287e+01 1.41581e+01
0.0170 2.43962e-23 1.11802e+01 1.26305e+01 1.41906e+01
0.0180 2.62499e-23 1.12356e+01 1.26946e+01 1.42513e+01
0.0190 2.82426e-23 1.13045e+01 1.27516e+01 1.42817e+01
0.0200 3.01272e-23 1.13377e+01 1.27877e+01 1.43257e+01
0.0210 3.22410e-23 1.14192e+01 1.28737e+01 1.44127e+01
0.0220 3.43410e-23 1.15339e+01 1.29923e+01 1.45282e+01
0.0230 3.56474e-23 1.16061e+01 1.30895e+01 1.46549e+01
0.0240 3.59088e-23 1.15855e+01 1.30729e+01 1.46497e+01
0.0250 3.59798e-23 1.15467e+01 1.30250e+01 1.45947e+01
0.0260 3.65011e-23 1.15678e+01 1.30426e+01 1.45963e+01
0.0270 3.69409e-23 1.15329e+01 1.29985e+01 1.45435e+01
0.0280 3.79812e-23 1.15157e+01 1.29646e+01 1.44896e+01
0.0290 3.95449e-23 1.15446e+01 1.29865e+01 1.44982e+01
0.0300 4.11276e-23 1.15660e+01 1.30017e+01 1.45042e+01
0.0310 4.26215e-23 1.15896e+01 1.30277e+01 1.45326e+01
0.0320 4.41029e-23 1.16188e+01 1.30575e+01 1.45616e+01
0.0330 4.54889e-23 1.16475e+01 1.30928e+01 1.46030e+01
0.0340 4.67634e-23 1.16747e+01 1.31249e+01 1.46398e+01
0.0350 4.78563e-23 1.16901e+01 1.31401e+01 1.46547e+01
0.0360 4.86750e-23 1.16939e+01 1.31405e+01 1.46499e+01
0.0370 4.94690e-23 1.17025e+01 1.31444e+01 1.46443e+01
0.0380 5.00956e-23 1.16962e+01 1.31349e+01 1.46304e+01
0.0390 5.08283e-23 1.16921e+01 1.31228e+01 1.46080e+01
0.0400 5.17076e-23 1.17060e+01 1.31354e+01 1.46173e+01
0.0410 5.25923e-23 1.17183e+01 1.31457e+01 1.46249e+01
0.0420 5.34934e-23 1.17366e+01 1.31651e+01 1.46464e+01
0.0430 5.43195e-23 1.17539e+01 1.31842e+01 1.46677e+01
0.0440 5.50704e-23 1.17688e+01 1.32005e+01 1.46846e+01
0.0450 5.58795e-23 1.17864e+01 1.32180e+01 1.46991e+01
0.0460 5.67571e-23 1.18125e+01 1.32482e+01 1.47326e+01
0.0470 5.76397e-23 1.18383e+01 1.32768e+01 1.47634e+01
0.0480 5.84154e-23 1.18609e+01 1.33014e+01 1.47900e+01
