# 1:time 2:Lum 3:eave 4:erms 5:eskw
0.0100 8.24187e-23 1.47728e+01 1.75604e+01 2.08398e+01
0.0110 7.85035e-23 1.43765e+01 1.68867e+01 1.97530e+01
0.0120 7.32385e-23 1.39456e+01 1.61224e+01 1.84242e+01
0.0130 7.72942e-23 1.40470e+01 1.62379e+01 1.85038e+01
0.0140 8.02923e-23 1.41675e+01 1.63776e+01 1.86562e+01
0.0150 8.23458e-23 1.42301e+01 1.64214e+01 1.86746e+01
0.0160 8.30660e-23 1.42428e+01 1.64295e+01 1.86798e+01
0.0170 8.28001e-23 1.42222e+01 1.64100e+01 1.86401e+01
0.0180 8.23680e-23 1.41622e+01 1.63083e+01 1.84909e+01
0.0190 8.36480e-23 1.42579e+01 1.64435e+01 1.86597e+01
0.0200 8.46210e-23 1.42578e+01 1.64414e+01 1.86643e+01
0.0210 8.60328e-23 1.42854e+01 1.64635e+01 1.86729e+01
0.0220 8.64671e-23 1.43030e+01 1.64774e+01 1.86864e+01
0.0230 8.55921e-23 1.42828e+01 1.64655e+01 1.86811e+01
0.0240 8.62492e-23 1.43429e+01 1.65008e+01 1.86703e+01
0.0250 8.56311e-23 1.42452e+01 1.63878e+01 1.85467e+01
0.0260 8.56244e-23 1.42179e+01 1.63266e+01 1.84378e+01
0.0270 8.58691e-23 1.42357e+01 1.63512e+01 1.84671e+01
0.0280 8.62144e-23 1.42617e+01 1.63891e+01 1.85188e+01
0.0290 8.61921e-23 1.42506e+01 1.63557e+01 1.84577e+01
0.0300 8.66836e-23 1.42858e+01 1.64118e+01 1.85353e+01
0.0310 8.76952e-23 1.43198e+01 1.64102e+01 1.84855e+01
0.0320 8.63344e-23 1.42542e+01 1.63487e+01 1.84329e+01
0.0330 8.62768e-23 1.42571e+01 1.63659e+01 1.84659e+01
0.0340 8.65006e-23 1.42438e+01 1.63240e+01 1.83861e+01
0.0350 8.62190e-23 1.42465e+01 1.63393e+01 1.84169e+01
0.0360 8.63583e-23 1.42597e+01 1.63480e+01 1.84179e+01
0.0370 8.71115e-23 1.43083e+01 1.63846e+01 1.84374e+01
0.0380 8.63683e-23 1.42586e+01 1.63406e+01 1.84014e+01
0.0390 8.63836e-23 1.42579e+01 1.63385e+01 1.83959e+01
0.0400 8.64262e-23 1.42701e+01 1.63558e+01 1.84184e+01
0.0410 8.64793e-23 1.42685e+01 1.63485e+01 1.84033e+01
0.0420 8.65540e-23 1.42776e+01 1.63612e+01 1.84199e+01
0.0430 8.63419e-23 1.42703e+01 1.63477e+01 1.83975e+01
0.0440 8.64454e-23 1.42868e+01 1.63671e+01 1.84186e+01
0.0450 8.64953e-23 1.42908e+01 1.63708e+01 1.84223e+01
0.0460 8.64936e-23 1.42933e+01 1.63708e+01 1.84173e+01
0.0470 8.64085e-23 1.42875e+01 1.63588e+01 1.83974e+01
0.0480 8.64799e-23 1.43273e+01 1.64258e+01 1.84973e+01
0.0490 8.63928e-23 1.42917e+01 1.63850e+01 1.84437e+01
0.0500 8.63659e-23 1.43092e+01 1.63866e+01 1.84293e+01
0.0510 8.62931e-23 1.43077e+01 1.63836e+01 1.84235e+01
0.0520 8.62828e-23 1.43312e+01 1.64187e+01 1.84723e+01
0.0530 8.62333e-23 1.43209e+01 1.64011e+01 1.84449e+01
0.0540 8.63545e-23 1.43492e+01 1.64443e+01 1.85059e+01
0.0550 8.63673e-23 1.43495e+01 1.64376e+01 1.84890e+01
0.0560 8.62446e-23 1.43466e+01 1.64381e+01 1.84940e+01
0.0570 8.67520e-23 1.44078e+01 1.65149e+01 1.85866e+01
0.0580 8.62973e-23 1.43678e+01 1.64615e+01 1.85170e+01
0.0590 8.61940e-23 1.43603e+01 1.64494e+01 1.84996e+01
0.0600 8.61737e-23 1.43789e+01 1.64737e+01 1.85292e+01
0.0610 8.62950e-23 1.43937e+01 1.64966e+01 1.85618e+01
0.0620 8.60339e-23 1.43798e+01 1.64707e+01 1.85196e+01
0.0630 8.60937e-23 1.43869e+01 1.64801e+01 1.85319e+01
0.0640 8.59975e-23 1.43927e+01 1.64882e+01 1.85416e+01
0.0650 8.60271e-23 1.44024e+01 1.64993e+01 1.85535e+01
0.0660 8.60835e-23 1.44115e+01 1.65127e+01 1.85718e+01
0.0670 8.59888e-23 1.44185e+01 1.65199e+01 1.85780e+01
0.0680 8.60438e-23 1.44342e+01 1.65470e+01 1.86193e+01
0.0690 8.58127e-23 1.44267e+01 1.65288e+01 1.85860e+01
0.0700 8.59788e-23 1.44564e+01 1.65733e+01 1.86487e+01
0.0710 8.56244e-23 1.44455e+01 1.65562e+01 1.86227e+01
0.0720 8.54860e-23 1.44404e+01 1.65511e+01 1.86177e+01
0.0730 8.53655e-23 1.44484e+01 1.65627e+01 1.86327e+01
0.0740 8.49785e-23 1.44415e+01 1.65597e+01 1.86348e+01
0.0750 8.47160e-23 1.44391e+01 1.65594e+01 1.86360e+01
0.0760 8.47403e-23 1.44469e+01 1.65716e+01 1.86532e+01
0.0770 8.44698e-23 1.44422e+01 1.65647e+01 1.86421e+01
0.0780 8.44586e-23 1.44492e+01 1.65780e+01 1.86633e+01
0.0790 8.44788e-23 1.44543e+01 1.65820e+01 1.86648e+01
0.0800 8.43077e-23 1.44556e+01 1.65853e+01 1.86701e+01
0.0810 8.44205e-23 1.44725e+01 1.66107e+01 1.87052e+01
0.0820 8.45048e-23 1.44873e+01 1.66308e+01 1.87303e+01
0.0830 8.43201e-23 1.44790e+01 1.66185e+01 1.87124e+01
0.0840 8.42820e-23 1.44832e+01 1.66235e+01 1.87177e+01
0.0850 8.42110e-23 1.44890e+01 1.66330e+01 1.87311e+01
0.0860 8.42243e-23 1.44992e+01 1.66448e+01 1.87433e+01
0.0870 8.41191e-23 1.45012e+01 1.66464e+01 1.87435e+01
0.0880 8.40393e-23 1.45081e+01 1.66558e+01 1.87554e+01
0.0890 8.38131e-23 1.44962e+01 1.66346e+01 1.87218e+01
0.0900 8.37841e-23 1.45064e+01 1.66496e+01 1.87424e+01
0.0910 8.35678e-23 1.44963e+01 1.66322e+01 1.87152e+01
0.0920 8.34716e-23 1.45028e+01 1.66424e+01 1.87293e+01
0.0930 8.33622e-23 1.45036e+01 1.66421e+01 1.87269e+01
0.0940 8.32421e-23 1.45043e+01 1.66426e+01 1.87267e+01
0.0950 8.30843e-23 1.45064e+01 1.66464e+01 1.87316e+01
0.0960 8.30165e-23 1.45155e+01 1.66607e+01 1.87515e+01
0.0970 8.29231e-23 1.45232e+01 1.66732e+01 1.87692e+01
0.0980 8.27954e-23 1.45289e+01 1.66831e+01 1.87835e+01
0.0990 8.26938e-23 1.45345e+01 1.66926e+01 1.87973e+01
0.1000 8.25724e-23 1.45421e+01 1.67056e+01 1.88163e+01
0.1010 8.24574e-23 1.45485e+01 1.67161e+01 1.88312e+01
0.1020 8.23351e-23 1.45540e+01 1.67258e+01 1.88456e+01
0.1030 8.22273e-23 1.45612e+01 1.67385e+01 1.88644e+01
0.1040 8.20584e-23 1.45660e+01 1.67472e+01 1.88772e+01
0.1050 8.19377e-23 1.45707e+01 1.67557e+01 1.88895e+01
0.1060 8.18109e-23 1.45756e+01 1.67640e+01 1.89011e+01
0.1070 8.16625e-23 1.45785e+01 1.67700e+01 1.89102e+01
0.1080 8.15210e-23 1.45837e+01 1.67789e+01 1.89225e+01
0.1090 8.14166e-23 1.45882e+01 1.67862e+01 1.89322e+01
0.1100 8.13034e-23 1.45917e+01 1.67919e+01 1.89395e+01
0.1110 8.11711e-23 1.45937e+01 1.67941e+01 1.89415e+01
0.1120 8.10092e-23 1.45944e+01 1.67964e+01 1.89447e+01
0.1130 8.08831e-23 1.45949e+01 1.67975e+01 1.89459e+01
0.1140 8.07345e-23 1.45992e+01 1.68029e+01 1.89516e+01
0.1150 8.06033e-23 1.46012e+01 1.68056e+01 1.89544e+01
0.1160 8.04488e-23 1.46019e+01 1.68071e+01 1.89562e+01
0.1170 8.02705e-23 1.46042e+01 1.68118e+01 1.89630e+01
0.1180 8.01442e-23 1.46087e+01 1.68189e+01 1.89727e+01
0.1190 8.00488e-23 1.46147e+01 1.68276e+01 1.89838e+01
0.1200 7.99205e-23 1.46181e+01 1.68335e+01 1.89924e+01
0.1210 7.97364e-23 1.46208e+01 1.68389e+01 1.90005e+01
0.1220 7.95762e-23 1.46230e+01 1.68431e+01 1.90067e+01
0.1230 7.94559e-23 1.46261e+01 1.68485e+01 1.90143e+01
0.1240 7.92986e-23 1.46253e+01 1.68482e+01 1.90144e+01
0.1250 7.91067e-23 1.46258e+01 1.68498e+01 1.90169e+01
0.1260 7.89468e-23 1.46280e+01 1.68542e+01 1.90234e+01
0.1270 7.87646e-23 1.46288e+01 1.68564e+01 1.90269e+01
0.1280 7.86051e-23 1.46290e+01 1.68568e+01 1.90271e+01
0.1290 7.84289e-23 1.46277e+01 1.68548e+01 1.90237e+01
0.1300 7.82610e-23 1.46273e+01 1.68533e+01 1.90203e+01
0.1310 7.80253e-23 1.46255e+01 1.68516e+01 1.90180e+01
0.1320 7.78829e-23 1.46281e+01 1.68547e+01 1.90209e+01
0.1330 7.77313e-23 1.46280e+01 1.68541e+01 1.90193e+01
0.1340 7.75604e-23 1.46285e+01 1.68556e+01 1.90212e+01
0.1350 7.73757e-23 1.46290e+01 1.68567e+01 1.90224e+01
0.1360 7.72126e-23 1.46303e+01 1.68601e+01 1.90278e+01
0.1370 7.70554e-23 1.46355e+01 1.68687e+01 1.90397e+01
0.1380 7.68827e-23 1.46375e+01 1.68726e+01 1.90453e+01
0.1390 7.67311e-23 1.46393e+01 1.68767e+01 1.90517e+01
0.1400 7.65951e-23 1.46428e+01 1.68831e+01 1.90612e+01
0.1410 7.64132e-23 1.46459e+01 1.68896e+01 1.90714e+01
0.1420 7.62505e-23 1.46487e+01 1.68947e+01 1.90790e+01
0.1430 7.61307e-23 1.46512e+01 1.68989e+01 1.90846e+01
0.1440 7.59799e-23 1.46514e+01 1.68998e+01 1.90860e+01
0.1450 7.57802e-23 1.46499e+01 1.68988e+01 1.90849e+01
0.1460 7.56421e-23 1.46494e+01 1.68978e+01 1.90828e+01
0.1470 7.54592e-23 1.46444e+01 1.68904e+01 1.90726e+01
0.1480 7.51996e-23 1.46400e+01 1.68856e+01 1.90667e+01
0.1490 7.50061e-23 1.46396e+01 1.68861e+01 1.90680e+01
0.1500 7.48888e-23 1.46426e+01 1.68902e+01 1.90731e+01
0.1510 7.46882e-23 1.46394e+01 1.68859e+01 1.90673e+01
0.1520 7.45240e-23 1.46372e+01 1.68833e+01 1.90640e+01
0.1530 7.42814e-23 1.46352e+01 1.68797e+01 1.90577e+01
0.1540 7.40923e-23 1.46301e+01 1.68711e+01 1.90441e+01
0.1550 7.39200e-23 1.46263e+01 1.68636e+01 1.90315e+01
0.1560 7.36549e-23 1.46182e+01 1.68519e+01 1.90151e+01
0.1570 7.35253e-23 1.46174e+01 1.68500e+01 1.90111e+01
0.1580 7.34045e-23 1.46201e+01 1.68535e+01 1.90153e+01
0.1590 7.32560e-23 1.46203e+01 1.68545e+01 1.90169e+01
0.1600 7.31059e-23 1.46207e+01 1.68558e+01 1.90189e+01
0.1610 7.29232e-23 1.46213e+01 1.68582e+01 1.90230e+01
0.1620 7.27860e-23 1.46220e+01 1.68599e+01 1.90255e+01
0.1630 7.26107e-23 1.46213e+01 1.68601e+01 1.90262e+01
0.1640 7.23932e-23 1.46219e+01 1.68615e+01 1.90282e+01
0.1650 7.22930e-23 1.46241e+01 1.68661e+01 1.90356e+01
0.1660 7.21044e-23 1.46210e+01 1.68631e+01 1.90326e+01
0.1670 7.18623e-23 1.46177e+01 1.68633e+01 1.90370e+01
0.1680 7.17465e-23 1.46231e+01 1.68710e+01 1.90472e+01
0.1690 7.16343e-23 1.46279e+01 1.68767e+01 1.90534e+01
0.1700 7.14539e-23 1.46244e+01 1.68721e+01 1.90474e+01
0.1710 7.12596e-23 1.46177e+01 1.68637e+01 1.90371e+01
0.1720 7.10513e-23 1.46140e+01 1.68586e+01 1.90298e+01
0.1730 7.08983e-23 1.46151e+01 1.68600e+01 1.90313e+01
0.1740 7.07461e-23 1.46146e+01 1.68589e+01 1.90290e+01
0.1750 7.05788e-23 1.46119e+01 1.68551e+01 1.90234e+01
0.1760 7.03985e-23 1.46079e+01 1.68497e+01 1.90159e+01
0.1770 7.02468e-23 1.46082e+01 1.68498e+01 1.90154e+01
0.1780 7.00955e-23 1.46094e+01 1.68530e+01 1.90207e+01
0.1790 6.98969e-23 1.46040e+01 1.68474e+01 1.90146e+01
0.1800 6.96799e-23 1.46025e+01 1.68464e+01 1.90142e+01
0.1810 6.95080e-23 1.46022e+01 1.68475e+01 1.90166e+01
0.1820 6.93774e-23 1.46045e+01 1.68501e+01 1.90192e+01
0.1830 6.91745e-23 1.45999e+01 1.68459e+01 1.90156e+01
0.1840 6.90410e-23 1.46028e+01 1.68522e+01 1.90259e+01
0.1850 6.89232e-23 1.46051e+01 1.68567e+01 1.90329e+01
0.1860 6.87791e-23 1.46093e+01 1.68653e+01 1.90463e+01
0.1870 6.86716e-23 1.46124e+01 1.68714e+01 1.90561e+01
0.1880 6.85430e-23 1.46143e+01 1.68763e+01 1.90645e+01
0.1890 6.83784e-23 1.46146e+01 1.68789e+01 1.90695e+01
0.1900 6.82307e-23 1.46124e+01 1.68776e+01 1.90689e+01
0.1910 6.80362e-23 1.46072e+01 1.68707e+01 1.90599e+01
0.1920 6.78784e-23 1.46067e+01 1.68697e+01 1.90582e+01
0.1930 6.77603e-23 1.46090e+01 1.68738e+01 1.90642e+01
0.1940 6.76161e-23 1.46077e+01 1.68741e+01 1.90667e+01
0.1950 6.73999e-23 1.46058e+01 1.68741e+01 1.90686e+01
0.1960 6.72676e-23 1.46075e+01 1.68771e+01 1.90724e+01
0.1970 6.71318e-23 1.46069e+01 1.68765e+01 1.90716e+01
0.1980 6.68784e-23 1.46015e+01 1.68720e+01 1.90681e+01
0.1990 6.68151e-23 1.46042e+01 1.68750e+01 1.90714e+01
0.2000 6.66009e-23 1.45984e+01 1.68685e+01 1.90638e+01
0.2010 6.64552e-23 1.45966e+01 1.68664e+01 1.90614e+01
0.2020 6.63376e-23 1.45976e+01 1.68672e+01 1.90616e+01
0.2030 6.62126e-23 1.45977e+01 1.68658e+01 1.90581e+01
0.2040 6.60551e-23 1.45940e+01 1.68609e+01 1.90512e+01
0.2050 6.59115e-23 1.45911e+01 1.68547e+01 1.90406e+01
0.2060 6.57509e-23 1.45860e+01 1.68467e+01 1.90289e+01
0.2070 6.55967e-23 1.45810e+01 1.68390e+01 1.90172e+01
0.2080 6.54027e-23 1.45752e+01 1.68321e+01 1.90089e+01
0.2090 6.53061e-23 1.45733e+01 1.68281e+01 1.90021e+01
0.2100 6.50903e-23 1.45654e+01 1.68182e+01 1.89894e+01
0.2110 6.49681e-23 1.45673e+01 1.68198e+01 1.89901e+01
0.2120 6.48010e-23 1.45612e+01 1.68117e+01 1.89795e+01
0.2130 6.46192e-23 1.45570e+01 1.68060e+01 1.89720e+01
0.2140 6.44753e-23 1.45559e+01 1.68053e+01 1.89713e+01
0.2150 6.43349e-23 1.45536e+01 1.68026e+01 1.89678e+01
0.2160 6.41799e-23 1.45509e+01 1.67978e+01 1.89603e+01
0.2170 6.40154e-23 1.45457e+01 1.67918e+01 1.89529e+01
0.2180 6.39067e-23 1.45460e+01 1.67914e+01 1.89517e+01
0.2190 6.37481e-23 1.45458e+01 1.67899e+01 1.89482e+01
0.2200 6.36183e-23 1.45446e+01 1.67889e+01 1.89474e+01
0.2210 6.35148e-23 1.45463e+01 1.67916e+01 1.89513e+01
0.2220 6.33616e-23 1.45405e+01 1.67842e+01 1.89410e+01
0.2230 6.32102e-23 1.45386e+01 1.67817e+01 1.89376e+01
0.2240 6.31428e-23 1.45405e+01 1.67842e+01 1.89409e+01
0.2250 6.30199e-23 1.45393e+01 1.67820e+01 1.89373e+01
0.2260 6.28676e-23 1.45368e+01 1.67788e+01 1.89326e+01
0.2270 6.27498e-23 1.45351e+01 1.67769e+01 1.89302e+01
0.2280 6.26339e-23 1.45343e+01 1.67759e+01 1.89290e+01
0.2290 6.24604e-23 1.45280e+01 1.67687e+01 1.89203e+01
0.2300 6.22834e-23 1.45229e+01 1.67639e+01 1.89154e+01
0.2310 6.21974e-23 1.45264e+01 1.67684e+01 1.89209e+01
0.2320 6.20878e-23 1.45289e+01 1.67731e+01 1.89281e+01
0.2330 6.19904e-23 1.45306e+01 1.67758e+01 1.89317e+01
0.2340 6.18582e-23 1.45310e+01 1.67764e+01 1.89327e+01
0.2350 6.17494e-23 1.45312e+01 1.67765e+01 1.89325e+01
0.2360 6.16378e-23 1.45297e+01 1.67751e+01 1.89311e+01
0.2370 6.15247e-23 1.45222e+01 1.67660e+01 1.89199e+01
0.2380 6.14058e-23 1.45206e+01 1.67639e+01 1.89171e+01
0.2390 6.13051e-23 1.45247e+01 1.67686e+01 1.89229e+01
0.2400 6.12199e-23 1.45233e+01 1.67650e+01 1.89173e+01
0.2410 6.10978e-23 1.45147e+01 1.67537e+01 1.89036e+01
0.2420 6.09334e-23 1.45143e+01 1.67528e+01 1.89027e+01
0.2430 6.08935e-23 1.45074e+01 1.67435e+01 1.88908e+01
0.2440 6.07108e-23 1.44986e+01 1.67308e+01 1.88743e+01
0.2450 6.06579e-23 1.44969e+01 1.67245e+01 1.88635e+01
0.2460 6.04626e-23 1.44882e+01 1.67098e+01 1.88423e+01
0.2470 6.03915e-23 1.44877e+01 1.67041e+01 1.88303e+01
0.2480 6.02851e-23 1.44828e+01 1.66918e+01 1.88091e+01
0.2490 6.01134e-23 1.44659e+01 1.66660e+01 1.87738e+01
0.2500 5.99537e-23 1.44610e+01 1.66559e+01 1.87577e+01
0.2510 5.97971e-23 1.44598e+01 1.66511e+01 1.87482e+01
0.2520 5.96977e-23 1.44618e+01 1.66498e+01 1.87423e+01
0.2530 5.95550e-23 1.44528e+01 1.66364e+01 1.87240e+01
0.2540 5.93626e-23 1.44528e+01 1.66338e+01 1.87174e+01
0.2550 5.92239e-23 1.44480e+01 1.66240e+01 1.87008e+01
0.2560 5.90967e-23 1.44401e+01 1.66117e+01 1.86829e+01
0.2570 5.89919e-23 1.44391e+01 1.66103e+01 1.86812e+01
0.2580 5.89028e-23 1.44389e+01 1.66062e+01 1.86717e+01
0.2590 5.88245e-23 1.44332e+01 1.65966e+01 1.86566e+01
0.2600 5.86772e-23 1.44272e+01 1.65856e+01 1.86385e+01
0.2610 5.85644e-23 1.44254e+01 1.65815e+01 1.86318e+01
0.2620 5.84400e-23 1.44161e+01 1.65686e+01 1.86142e+01
0.2630 5.82870e-23 1.44127e+01 1.65632e+01 1.86063e+01
0.2640 5.82116e-23 1.44146e+01 1.65661e+01 1.86106e+01
0.2650 5.81041e-23 1.44164e+01 1.65679e+01 1.86126e+01
0.2660 5.80623e-23 1.44181e+01 1.65706e+01 1.86162e+01
0.2670 5.79240e-23 1.44161e+01 1.65675e+01 1.86120e+01
0.2680 5.78172e-23 1.44158e+01 1.65680e+01 1.86135e+01
0.2690 5.76825e-23 1.44134e+01 1.65643e+01 1.86083e+01
0.2700 5.76194e-23 1.44149e+01 1.65662e+01 1.86108e+01
0.2710 5.74428e-23 1.44096e+01 1.65578e+01 1.85985e+01
0.2720 5.73552e-23 1.44077e+01 1.65558e+01 1.85962e+01
0.2730 5.72321e-23 1.44013e+01 1.65493e+01 1.85891e+01
0.2740 5.71174e-23 1.44001e+01 1.65467e+01 1.85849e+01
0.2750 5.69867e-23 1.43976e+01 1.65426e+01 1.85786e+01
0.2760 5.68784e-23 1.43926e+01 1.65362e+01 1.85707e+01
0.2770 5.67671e-23 1.43921e+01 1.65338e+01 1.85656e+01
0.2780 5.66648e-23 1.43907e+01 1.65318e+01 1.85630e+01
0.2790 5.65556e-23 1.43870e+01 1.65279e+01 1.85585e+01
0.2800 5.64513e-23 1.43840e+01 1.65208e+01 1.85461e+01
0.2810 5.63403e-23 1.43788e+01 1.65123e+01 1.85330e+01
0.2820 5.62559e-23 1.43807e+01 1.65143e+01 1.85355e+01
