# 1:time 2:Lum 3:eave 4:erms 5:eskw
0.0100 1.03454e-22 1.48636e+01 1.84392e+01 2.29811e+01
0.0110 1.00871e-22 1.45045e+01 1.77983e+01 2.20366e+01
0.0120 9.28073e-23 1.34933e+01 1.61033e+01 1.93195e+01
0.0130 9.99001e-23 1.37528e+01 1.61920e+01 1.90170e+01
0.0140 1.00420e-22 1.37155e+01 1.60824e+01 1.87498e+01
0.0150 1.01314e-22 1.36824e+01 1.59827e+01 1.85180e+01
0.0160 1.02775e-22 1.36769e+01 1.59271e+01 1.83690e+01
0.0170 1.03044e-22 1.36789e+01 1.59294e+01 1.83711e+01
0.0180 1.04040e-22 1.36589e+01 1.58749e+01 1.82524e+01
0.0190 1.06381e-22 1.38215e+01 1.61315e+01 1.86205e+01
0.0200 1.08096e-22 1.37805e+01 1.60695e+01 1.85413e+01
0.0210 1.10395e-22 1.37615e+01 1.60089e+01 1.84203e+01
0.0220 1.11189e-22 1.37382e+01 1.59304e+01 1.82692e+01
0.0230 1.07399e-22 1.36249e+01 1.57596e+01 1.80224e+01
0.0240 1.07126e-22 1.35961e+01 1.56841e+01 1.78669e+01
0.0250 1.07591e-22 1.36063e+01 1.56888e+01 1.78512e+01
0.0260 1.08130e-22 1.35483e+01 1.55698e+01 1.76468e+01
0.0270 1.08460e-22 1.34988e+01 1.54856e+01 1.75061e+01
0.0280 1.09391e-22 1.35838e+01 1.55990e+01 1.76556e+01
0.0290 1.10540e-22 1.36441e+01 1.56995e+01 1.78074e+01
0.0300 1.11059e-22 1.36624e+01 1.57263e+01 1.78455e+01
0.0310 1.11441e-22 1.36644e+01 1.57235e+01 1.78341e+01
0.0320 1.11635e-22 1.36504e+01 1.56894e+01 1.77739e+01
0.0330 1.11600e-22 1.36445e+01 1.56802e+01 1.77584e+01
0.0340 1.10931e-22 1.36333e+01 1.56573e+01 1.77183e+01
0.0350 1.11096e-22 1.36404e+01 1.56561e+01 1.77042e+01
0.0360 1.11254e-22 1.36366e+01 1.56397e+01 1.76696e+01
0.0370 1.11916e-22 1.36526e+01 1.56488e+01 1.76698e+01
0.0380 1.11955e-22 1.36482e+01 1.56342e+01 1.76421e+01
0.0390 1.11725e-22 1.36368e+01 1.56104e+01 1.76010e+01
0.0400 1.11203e-22 1.36224e+01 1.55818e+01 1.75500e+01
0.0410 1.11313e-22 1.36412e+01 1.56133e+01 1.75955e+01
0.0420 1.11508e-22 1.36880e+01 1.56805e+01 1.76871e+01
0.0430 1.11548e-22 1.36992e+01 1.56994e+01 1.77149e+01
0.0440 1.11404e-22 1.37025e+01 1.57104e+01 1.77333e+01
0.0450 1.11093e-22 1.36995e+01 1.57002e+01 1.77155e+01
0.0460 1.11050e-22 1.36804e+01 1.56748e+01 1.76787e+01
0.0470 1.10828e-22 1.36657e+01 1.56540e+01 1.76481e+01
0.0480 1.10125e-22 1.36533e+01 1.56319e+01 1.76125e+01
0.0490 1.09897e-22 1.36271e+01 1.56024e+01 1.75756e+01
