# 1:time 2:Lum 3:eave 4:erms 5:eskw
0.0100 8.56496e-24 1.05117e+01 1.19313e+01 1.34602e+01
0.0110 1.01246e-23 1.05601e+01 1.20082e+01 1.35663e+01
0.0120 1.14994e-23 1.05710e+01 1.19364e+01 1.33839e+01
0.0130 1.40076e-23 1.07919e+01 1.22025e+01 1.37054e+01
0.0140 1.64279e-23 1.09724e+01 1.24085e+01 1.39396e+01
0.0150 1.88276e-23 1.11050e+01 1.25284e+01 1.40381e+01
0.0160 2.06437e-23 1.11369e+01 1.25869e+01 1.41419e+01
0.0170 2.24601e-23 1.12051e+01 1.26620e+01 1.42162e+01
0.0180 2.41431e-23 1.12615e+01 1.27175e+01 1.42664e+01
0.0190 2.57787e-23 1.12706e+01 1.27086e+01 1.42424e+01
0.0200 2.77532e-23 1.13525e+01 1.27919e+01 1.43220e+01
0.0210 2.97609e-23 1.14811e+01 1.29453e+01 1.44982e+01
0.0220 3.09234e-23 1.15511e+01 1.30245e+01 1.45883e+01
0.0230 3.11354e-23 1.15749e+01 1.30582e+01 1.46291e+01
0.0240 3.11343e-23 1.15725e+01 1.30608e+01 1.46309e+01
0.0250 3.08260e-23 1.14667e+01 1.29242e+01 1.44660e+01
0.0260 3.13077e-23 1.14311e+01 1.28858e+01 1.44192e+01
0.0270 3.27403e-23 1.14531e+01 1.28954e+01 1.44080e+01
0.0280 3.43832e-23 1.14620e+01 1.28861e+01 1.43764e+01
0.0290 3.62674e-23 1.15177e+01 1.29448e+01 1.44361e+01
0.0300 3.80203e-23 1.15714e+01 1.30048e+01 1.45027e+01
0.0310 3.94996e-23 1.16263e+01 1.30740e+01 1.45888e+01
0.0320 4.06417e-23 1.16404e+01 1.30871e+01 1.45986e+01
0.0330 4.16841e-23 1.16600e+01 1.31054e+01 1.46157e+01
0.0340 4.26021e-23 1.16818e+01 1.31262e+01 1.46331e+01
0.0350 4.33558e-23 1.16847e+01 1.31238e+01 1.46233e+01
0.0360 4.41771e-23 1.16920e+01 1.31247e+01 1.46159e+01
0.0370 4.49052e-23 1.16932e+01 1.31218e+01 1.46081e+01
0.0380 4.58761e-23 1.17256e+01 1.31602e+01 1.46517e+01
0.0390 4.67570e-23 1.17418e+01 1.31751e+01 1.46629e+01
0.0400 4.75943e-23 1.17596e+01 1.31916e+01 1.46750e+01
0.0410 4.83091e-23 1.17748e+01 1.32078e+01 1.46927e+01
0.0420 4.89033e-23 1.17924e+01 1.32302e+01 1.47223e+01
0.0430 4.93208e-23 1.17984e+01 1.32370e+01 1.47315e+01
0.0440 4.96597e-23 1.18041e+01 1.32415e+01 1.47331e+01
0.0450 4.99956e-23 1.18009e+01 1.32325e+01 1.47154e+01
0.0460 5.05387e-23 1.18113e+01 1.32399e+01 1.47167e+01
0.0470 5.12498e-23 1.18340e+01 1.32643e+01 1.47410e+01
0.0480 5.20354e-23 1.18577e+01 1.32885e+01 1.47646e+01
0.0490 5.27250e-23 1.18800e+01 1.33140e+01 1.47937e+01
0.0500 5.31915e-23 1.18989e+01 1.33375e+01 1.48244e+01
0.0510 5.34668e-23 1.19059e+01 1.33475e+01 1.48379e+01
0.0520 5.37905e-23 1.19249e+01 1.33741e+01 1.48727e+01
0.0530 5.40999e-23 1.19405e+01 1.33939e+01 1.48958e+01
0.0540 5.45064e-23 1.19545e+01 1.34068e+01 1.49053e+01
0.0550 5.49254e-23 1.19671e+01 1.34182e+01 1.49145e+01
0.0560 5.52858e-23 1.19817e+01 1.34343e+01 1.49327e+01
0.0570 5.55810e-23 1.19927e+01 1.34465e+01 1.49463e+01
0.0580 5.58481e-23 1.20014e+01 1.34542e+01 1.49509e+01
0.0590 5.60661e-23 1.20103e+01 1.34651e+01 1.49638e+01
0.0600 5.63810e-23 1.20296e+01 1.34890e+01 1.49923e+01
0.0610 5.66960e-23 1.20443e+01 1.35052e+01 1.50094e+01
0.0620 5.69904e-23 1.20593e+01 1.35230e+01 1.50310e+01
0.0630 5.72136e-23 1.20693e+01 1.35327e+01 1.50398e+01
0.0640 5.73676e-23 1.20782e+01 1.35436e+01 1.50534e+01
0.0650 5.75061e-23 1.20902e+01 1.35593e+01 1.50739e+01
0.0660 5.76784e-23 1.21050e+01 1.35774e+01 1.50957e+01
0.0670 5.78942e-23 1.21213e+01 1.35964e+01 1.51169e+01
0.0680 5.80820e-23 1.21329e+01 1.36073e+01 1.51256e+01
0.0690 5.83469e-23 1.21466e+01 1.36205e+01 1.51366e+01
0.0700 5.85284e-23 1.21549e+01 1.36272e+01 1.51398e+01
0.0710 5.87887e-23 1.21723e+01 1.36468e+01 1.51625e+01
0.0720 5.90523e-23 1.21890e+01 1.36641e+01 1.51794e+01
0.0730 5.92981e-23 1.22071e+01 1.36852e+01 1.52035e+01
0.0740 5.94938e-23 1.22277e+01 1.37122e+01 1.52386e+01
0.0750 5.96076e-23 1.22394e+01 1.37255e+01 1.52538e+01
0.0760 5.98236e-23 1.22598e+01 1.37515e+01 1.52863e+01
0.0770 6.00177e-23 1.22741e+01 1.37679e+01 1.53052e+01
0.0780 6.02131e-23 1.22918e+01 1.37898e+01 1.53323e+01
0.0790 6.04391e-23 1.23112e+01 1.38120e+01 1.53574e+01
0.0800 6.05876e-23 1.23249e+01 1.38269e+01 1.53735e+01
0.0810 6.07552e-23 1.23405e+01 1.38459e+01 1.53964e+01
0.0820 6.09973e-23 1.23634e+01 1.38741e+01 1.54314e+01
0.0830 6.11749e-23 1.23820e+01 1.38956e+01 1.54556e+01
0.0840 6.12968e-23 1.24012e+01 1.39206e+01 1.54881e+01
0.0850 6.13551e-23 1.24143e+01 1.39354e+01 1.55042e+01
0.0860 6.14348e-23 1.24335e+01 1.39603e+01 1.55363e+01
0.0870 6.14887e-23 1.24511e+01 1.39837e+01 1.55664e+01
0.0880 6.14729e-23 1.24666e+01 1.40035e+01 1.55916e+01
0.0890 6.14255e-23 1.24805e+01 1.40212e+01 1.56135e+01
0.0900 6.13521e-23 1.24932e+01 1.40382e+01 1.56356e+01
0.0910 6.12594e-23 1.25046e+01 1.40546e+01 1.56579e+01
0.0920 6.11428e-23 1.25169e+01 1.40719e+01 1.56811e+01
0.0930 6.10149e-23 1.25268e+01 1.40857e+01 1.56998e+01
0.0940 6.09236e-23 1.25378e+01 1.41007e+01 1.57195e+01
0.0950 6.08301e-23 1.25472e+01 1.41138e+01 1.57366e+01
0.0960 6.07763e-23 1.25625e+01 1.41325e+01 1.57595e+01
0.0970 6.07134e-23 1.25685e+01 1.41402e+01 1.57687e+01
0.0980 6.06853e-23 1.25775e+01 1.41506e+01 1.57802e+01
0.0990 6.06703e-23 1.25873e+01 1.41613e+01 1.57915e+01
0.1000 6.06999e-23 1.26001e+01 1.41764e+01 1.58089e+01
0.1010 6.07865e-23 1.26144e+01 1.41921e+01 1.58257e+01
0.1020 6.09797e-23 1.26331e+01 1.42134e+01 1.58495e+01
0.1030 6.12246e-23 1.26559e+01 1.42400e+01 1.58799e+01
0.1040 6.14319e-23 1.26777e+01 1.42665e+01 1.59113e+01
0.1050 6.15326e-23 1.26964e+01 1.42892e+01 1.59381e+01
0.1060 6.15720e-23 1.27139e+01 1.43108e+01 1.59645e+01
0.1070 6.16050e-23 1.27314e+01 1.43329e+01 1.59922e+01
0.1080 6.16410e-23 1.27535e+01 1.43631e+01 1.60320e+01
0.1090 6.16006e-23 1.27722e+01 1.43879e+01 1.60645e+01
0.1100 6.15451e-23 1.27857e+01 1.44055e+01 1.60864e+01
0.1110 6.14875e-23 1.27999e+01 1.44233e+01 1.61079e+01
0.1120 6.13809e-23 1.28150e+01 1.44413e+01 1.61290e+01
0.1130 6.12171e-23 1.28248e+01 1.44545e+01 1.61458e+01
0.1140 6.11170e-23 1.28358e+01 1.44670e+01 1.61596e+01
0.1150 6.10965e-23 1.28511e+01 1.44837e+01 1.61770e+01
0.1160 6.10720e-23 1.28656e+01 1.45000e+01 1.61949e+01
0.1170 6.10196e-23 1.28761e+01 1.45127e+01 1.62093e+01
0.1180 6.09518e-23 1.28891e+01 1.45286e+01 1.62282e+01
0.1190 6.09209e-23 1.29063e+01 1.45472e+01 1.62480e+01
0.1200 6.09808e-23 1.29275e+01 1.45732e+01 1.62794e+01
0.1210 6.10884e-23 1.29517e+01 1.46044e+01 1.63180e+01
0.1220 6.10179e-23 1.29703e+01 1.46278e+01 1.63469e+01
0.1230 6.08281e-23 1.29781e+01 1.46386e+01 1.63609e+01
0.1240 6.06578e-23 1.29891e+01 1.46534e+01 1.63800e+01
0.1250 6.05190e-23 1.30042e+01 1.46716e+01 1.64017e+01
0.1260 6.04460e-23 1.30186e+01 1.46923e+01 1.64292e+01
0.1270 6.04136e-23 1.30405e+01 1.47187e+01 1.64612e+01
0.1280 6.03821e-23 1.30535e+01 1.47332e+01 1.64763e+01
0.1290 6.03386e-23 1.30659e+01 1.47478e+01 1.64926e+01
0.1300 6.02810e-23 1.30804e+01 1.47616e+01 1.65048e+01
0.1310 6.01538e-23 1.30887e+01 1.47716e+01 1.65160e+01
0.1320 6.01952e-23 1.31116e+01 1.48006e+01 1.65519e+01
0.1330 6.02282e-23 1.31342e+01 1.48266e+01 1.65814e+01
0.1340 6.03084e-23 1.31558e+01 1.48527e+01 1.66121e+01
0.1350 6.03074e-23 1.31800e+01 1.48816e+01 1.66453e+01
0.1360 6.01386e-23 1.31952e+01 1.49003e+01 1.66680e+01
0.1370 6.00231e-23 1.32057e+01 1.49135e+01 1.66834e+01
0.1380 5.99025e-23 1.32225e+01 1.49345e+01 1.67088e+01
0.1390 5.96281e-23 1.32321e+01 1.49482e+01 1.67272e+01
0.1400 5.94288e-23 1.32414e+01 1.49600e+01 1.67416e+01
0.1410 5.93788e-23 1.32561e+01 1.49776e+01 1.67619e+01
0.1420 5.93156e-23 1.32762e+01 1.50025e+01 1.67917e+01
0.1430 5.91577e-23 1.32880e+01 1.50193e+01 1.68136e+01
0.1440 5.89788e-23 1.33021e+01 1.50364e+01 1.68345e+01
0.1450 5.88984e-23 1.33181e+01 1.50567e+01 1.68591e+01
0.1460 5.88066e-23 1.33375e+01 1.50811e+01 1.68888e+01
0.1470 5.86454e-23 1.33514e+01 1.50997e+01 1.69131e+01
0.1480 5.85501e-23 1.33651e+01 1.51164e+01 1.69327e+01
0.1490 5.84613e-23 1.33819e+01 1.51376e+01 1.69586e+01
0.1500 5.84593e-23 1.34007e+01 1.51586e+01 1.69812e+01
0.1510 5.85107e-23 1.34253e+01 1.51856e+01 1.70096e+01
0.1520 5.83463e-23 1.34351e+01 1.51968e+01 1.70213e+01
0.1530 5.81062e-23 1.34449e+01 1.52085e+01 1.70347e+01
0.1540 5.79167e-23 1.34560e+01 1.52208e+01 1.70479e+01
0.1550 5.79495e-23 1.34808e+01 1.52544e+01 1.70911e+01
0.1560 5.78471e-23 1.35003e+01 1.52815e+01 1.71266e+01
0.1570 5.75600e-23 1.35117e+01 1.52962e+01 1.71454e+01
0.1580 5.73198e-23 1.35224e+01 1.53085e+01 1.71590e+01
0.1590 5.72071e-23 1.35423e+01 1.53327e+01 1.71874e+01
0.1600 5.69043e-23 1.35521e+01 1.53467e+01 1.72062e+01
0.1608 5.65791e-23 1.35527e+01 1.53479e+01 1.72078e+01
0.1610 5.65274e-23 1.35541e+01 1.53491e+01 1.72090e+01
0.1620 5.63082e-23 1.35661e+01 1.53646e+01 1.72282e+01
0.1630 5.61763e-23 1.35849e+01 1.53862e+01 1.72521e+01
0.1640 5.59288e-23 1.36000e+01 1.54065e+01 1.72779e+01
0.1650 5.53672e-23 1.35938e+01 1.54000e+01 1.72713e+01
0.1660 5.48384e-23 1.35874e+01 1.53918e+01 1.72611e+01
0.1670 5.46205e-23 1.36083e+01 1.54180e+01 1.72928e+01
0.1680 5.43308e-23 1.36180e+01 1.54291e+01 1.73049e+01
0.1690 5.39228e-23 1.36244e+01 1.54360e+01 1.73120e+01
0.1700 5.33827e-23 1.36205e+01 1.54317e+01 1.73068e+01
0.1710 5.29783e-23 1.36214e+01 1.54303e+01 1.73016e+01
0.1720 5.24929e-23 1.36223e+01 1.54296e+01 1.72975e+01
0.1730 5.18991e-23 1.36132e+01 1.54144e+01 1.72746e+01
