# 1:time 2:Lum 3:eave 4:erms 5:eskw
0.0100 8.03493e-24 1.05107e+01 1.19424e+01 1.34751e+01
0.0110 9.53443e-24 1.06184e+01 1.20585e+01 1.36160e+01
0.0120 1.05899e-23 1.05855e+01 1.19202e+01 1.33399e+01
0.0130 1.28060e-23 1.08181e+01 1.22171e+01 1.37086e+01
0.0140 1.49040e-23 1.10182e+01 1.24508e+01 1.39735e+01
0.0150 1.67638e-23 1.11198e+01 1.25291e+01 1.40224e+01
0.0160 1.81235e-23 1.11417e+01 1.25740e+01 1.41027e+01
0.0170 1.99190e-23 1.12570e+01 1.26713e+01 1.41615e+01
0.0180 2.12862e-23 1.12467e+01 1.26446e+01 1.41239e+01
0.0190 2.35939e-23 1.14483e+01 1.28981e+01 1.44223e+01
0.0200 2.54793e-23 1.15570e+01 1.30175e+01 1.45429e+01
0.0210 2.61168e-23 1.14592e+01 1.28909e+01 1.43987e+01
0.0220 2.72807e-23 1.15134e+01 1.29493e+01 1.44576e+01
0.0230 2.79606e-23 1.14963e+01 1.29031e+01 1.43812e+01
0.0240 2.90482e-23 1.15305e+01 1.29654e+01 1.44808e+01
0.0250 3.04916e-23 1.16206e+01 1.30618e+01 1.45702e+01
0.0260 3.11612e-23 1.15824e+01 1.29913e+01 1.44572e+01
0.0270 3.20061e-23 1.16348e+01 1.30668e+01 1.45618e+01
0.0280 3.26374e-23 1.16488e+01 1.30814e+01 1.45760e+01
0.0290 3.29092e-23 1.15800e+01 1.29787e+01 1.44409e+01
0.0300 3.39162e-23 1.16373e+01 1.30392e+01 1.44904e+01
0.0310 3.47857e-23 1.16950e+01 1.31147e+01 1.45859e+01
0.0320 3.53683e-23 1.16681e+01 1.30700e+01 1.45257e+01
0.0330 3.61485e-23 1.16712e+01 1.30631e+01 1.45108e+01
0.0340 3.73820e-23 1.17413e+01 1.31340e+01 1.45743e+01
0.0350 3.81100e-23 1.17740e+01 1.31827e+01 1.46379e+01
0.0360 3.87089e-23 1.17939e+01 1.32028e+01 1.46566e+01
0.0370 3.92363e-23 1.18084e+01 1.32181e+01 1.46729e+01
0.0380 3.97808e-23 1.18299e+01 1.32437e+01 1.47017e+01
0.0390 4.03134e-23 1.18436e+01 1.32560e+01 1.47115e+01
0.0400 4.08380e-23 1.18631e+01 1.32762e+01 1.47311e+01
0.0410 4.14764e-23 1.19061e+01 1.33311e+01 1.47999e+01
0.0420 4.19583e-23 1.19228e+01 1.33453e+01 1.48094e+01
0.0430 4.25472e-23 1.19636e+01 1.34003e+01 1.48802e+01
0.0440 4.30068e-23 1.19774e+01 1.34078e+01 1.48793e+01
0.0450 4.34343e-23 1.20040e+01 1.34361e+01 1.49084e+01
0.0460 4.35302e-23 1.20128e+01 1.34450e+01 1.49175e+01
0.0470 4.36195e-23 1.20473e+01 1.34949e+01 1.49857e+01
0.0480 4.35722e-23 1.20385e+01 1.34748e+01 1.49510e+01
0.0490 4.35936e-23 1.20452e+01 1.34795e+01 1.49530e+01
0.0500 4.37286e-23 1.20724e+01 1.35177e+01 1.50043e+01
0.0510 4.35855e-23 1.20637e+01 1.34990e+01 1.49733e+01
0.0520 4.40796e-23 1.21140e+01 1.35579e+01 1.50397e+01
0.0530 4.37471e-23 1.20815e+01 1.35157e+01 1.49873e+01
0.0540 4.40288e-23 1.21062e+01 1.35475e+01 1.50271e+01
