-2.695000000000000173e-01 0.000000000000000000e+00 nan nan nan
-2.685000000000000164e-01 3.100727493400000398e-11 4.955776691399999656e+00 5.413081621099999907e+00 5.864240329300000276e+00
-2.675000000000000155e-01 4.690567761200000158e-11 4.970645427700000063e+00 5.430671877099999989e+00 5.884679818300000420e+00
-2.665000000000000147e-01 6.325552751900000560e-11 5.002094745600000003e+00 5.466558398700000154e+00 5.924655115300000219e+00
-2.655000000000000138e-01 1.081179296300000097e-10 4.925196170799999607e+00 5.378780189000000433e+00 5.826375910500000366e+00
-2.645000000000000129e-01 1.144092396800000066e-10 4.972840785999999902e+00 5.432846182499999621e+00 5.886653473900000044e+00
-2.635000000000000120e-01 1.406118352800000161e-10 4.972994327500000367e+00 5.432742087100000283e+00 5.886260081799999710e+00
-2.625000000000000111e-01 1.777827207100000086e-10 4.955558299999999861e+00 5.413570849600000123e+00 5.865611951400000024e+00
-2.615000000000000102e-01 2.150643138300000126e-10 4.966338157700000089e+00 5.425489468600000365e+00 5.878496861900000425e+00
-2.605000000000000093e-01 2.660719340800000333e-10 4.966070175199999603e+00 5.425154779599999699e+00 5.878098697100000436e+00
-2.595000000000000084e-01 3.319986898599999888e-10 4.962816238400000302e+00 5.421672190599999830e+00 5.874443953700000165e+00
-2.585000000000000075e-01 4.137817256700000357e-10 4.964117050199999603e+00 5.423086597200000192e+00 5.875945464499999993e+00
-2.575000000000000067e-01 5.180489562099999889e-10 4.964541435200000130e+00 5.423533073399999793e+00 5.876404016400000430e+00
-2.565000000000000058e-01 6.509240458299999430e-10 4.963702201800000324e+00 5.422650812099999662e+00 5.875491113699999879e+00
-2.555000000000000049e-01 8.179733276200000272e-10 4.963746547699999567e+00 5.422690558300000241e+00 5.875521170199999865e+00
-2.545000000000000040e-01 1.028144297200000093e-09 4.963660240200000295e+00 5.422587147299999799e+00 5.875395196100000383e+00
-2.535000000000000031e-01 1.292301608199999887e-09 4.963280200999999892e+00 5.422181046600000442e+00 5.874961538500000024e+00
-2.525000000000000022e-01 1.623835683900000082e-09 4.963119029999999654e+00 5.422005159900000315e+00 5.874767307499999980e+00
-2.515000000000000013e-01 2.042799649899999974e-09 4.962925434099999755e+00 5.421797430299999832e+00 5.874540639300000144e+00
-2.505000000000000004e-01 2.577086517699999954e-09 4.962695598599999869e+00 5.421555567400000442e+00 5.874282853000000415e+00
-2.494999999999999996e-01 3.266709968100000723e-09 4.962524890900000152e+00 5.421379660400000411e+00 5.874096242300000270e+00
-2.484999999999999987e-01 4.169812890500000434e-09 4.962344646500000067e+00 5.421194599999999753e+00 5.873901953999999925e+00
-2.474999999999999978e-01 5.363413968600000840e-09 4.962194442700000430e+00 5.421043134299999622e+00 5.873745688599999681e+00
-2.464999999999999969e-01 6.954303925300000494e-09 4.962053298999999917e+00 5.420899229199999780e+00 5.873595312199999974e+00
-2.454999999999999960e-01 9.093286343300001040e-09 4.961880207100000106e+00 5.420716791400000290e+00 5.873401433099999736e+00
-2.444999999999999951e-01 1.198738576100000143e-08 4.961730003399999589e+00 5.420557395200000350e+00 5.873230396100000306e+00
-2.434999999999999942e-01 1.591738781199999920e-08 4.961567878700000378e+00 5.420384446799999978e+00 5.873042981200000234e+00
-2.424999999999999933e-01 2.125518540800000147e-08 4.961373329199999738e+00 5.420173487999999651e+00 5.872813967799999979e+00
-2.414999999999999925e-01 2.849262889400000069e-08 4.961151599899999987e+00 5.419933664100000215e+00 5.872551162899999788e+00
-2.404999999999999916e-01 3.827999704400000494e-08 4.960929393799999865e+00 5.419691894099999629e+00 5.872287892000000120e+00
-2.394999999999999907e-01 5.145368230000000166e-08 4.960715293899999878e+00 5.419461375400000058e+00 5.872036545800000340e+00
-2.384999999999999898e-01 6.920545725900001059e-08 4.960501193999999892e+00 5.419232078900000360e+00 5.871787833499999998e+00
-2.374999999999999889e-01 9.316506490400001048e-08 4.960322856900000410e+00 5.419045361300000252e+00 5.871588819000000292e+00
-2.364999999999999880e-01 1.256478952700000146e-07 4.960144042999999670e+00 5.418861101100000077e+00 5.871393922200000226e+00
-2.354999999999999871e-01 1.648257489999999859e-07 4.960553169299999787e+00 5.419369693200000171e+00 5.872001290700000098e+00
-2.344999999999999862e-01 2.036740881600000002e-07 4.960330009499999804e+00 5.419149895800000394e+00 5.871782227699999801e+00
-2.335000000000000131e-01 2.411431868800000160e-07 4.959226131400000348e+00 5.417925096700000331e+00 5.870437692700000376e+00
-2.325000000000000122e-01 2.742704796700000146e-07 4.961042881000000015e+00 5.420023225399999589e+00 5.872800695399999604e+00
-2.315000000000000113e-01 3.043275504900000161e-07 4.962450027500000083e+00 5.421709305500000298e+00 5.874768339100000070e+00
-2.305000000000000104e-01 3.330272544700000567e-07 4.962332725499999597e+00 5.421667089499999648e+00 5.874811224300000134e+00
-2.295000000000000095e-01 3.597005566500000375e-07 4.962857723199999960e+00 5.422307153900000287e+00 5.875560950399999705e+00
-2.285000000000000087e-01 3.848387572500000153e-07 4.963204383899999961e+00 5.422749473599999703e+00 5.876095720700000413e+00
-2.275000000000000078e-01 4.085152823499999888e-07 4.963218212100000137e+00 5.422836526300000237e+00 5.876256721999999932e+00
-2.265000000000000069e-01 4.304785949500000814e-07 4.963400840800000324e+00 5.423094158899999684e+00 5.876583263799999735e+00
-2.255000000000000060e-01 4.521357148000000013e-07 4.963281631500000124e+00 5.423011506799999992e+00 5.876534365899999557e+00
-2.245000000000000051e-01 4.730673383300000314e-07 4.963368892700000146e+00 5.423163796799999936e+00 5.876748214800000092e+00
-2.235000000000000042e-01 4.934212581100000838e-07 4.963477134699999738e+00 5.423338414999999912e+00 5.876984726499999923e+00
-2.225000000000000033e-01 5.141935034200000450e-07 4.963397979699999851e+00 5.423302014699999951e+00 5.876986199100000086e+00
-2.215000000000000024e-01 5.357309673399999853e-07 4.963351249699999634e+00 5.423296211700000313e+00 5.877015209499999671e+00
-2.205000000000000016e-01 5.572511656000000576e-07 4.963155269599999642e+00 5.423125812600000373e+00 5.876864411299999702e+00
-2.195000000000000007e-01 5.786469307300000369e-07 4.963104724899999987e+00 5.423122998900000269e+00 5.876902406100000142e+00
-2.184999999999999998e-01 5.992487763800000793e-07 4.963218688999999628e+00 5.423303069800000209e+00 5.877140966999999883e+00
-2.174999999999999989e-01 6.196267326700000446e-07 4.962950229599999652e+00 5.423054063999999563e+00 5.876907265899999899e+00
-2.164999999999999980e-01 6.385418473699999548e-07 4.962807178500000305e+00 5.422942570400000051e+00 5.876820525200000311e+00
-2.154999999999999971e-01 6.576415805100000384e-07 4.962657451600000158e+00 5.422822281400000222e+00 5.876722736399999647e+00
-2.144999999999999962e-01 6.764629565800000796e-07 4.962491035500000258e+00 5.422685282299999798e+00 5.876610363500000211e+00
-2.134999999999999953e-01 6.946182317300000435e-07 4.962445259099999895e+00 5.422686689199999854e+00 5.876652779999999687e+00
-2.124999999999999944e-01 7.136108350200000960e-07 4.962532997100000287e+00 5.422837229699999817e+00 5.876858520599999913e+00
-2.114999999999999936e-01 7.326844627800000898e-07 4.962226867700000099e+00 5.422549862600000381e+00 5.876586798599999995e+00
-2.104999999999999927e-01 7.532273644400000482e-07 4.962188243900000018e+00 5.422559535499999583e+00 5.876637168500000286e+00
-2.094999999999999918e-01 7.734680606000000834e-07 4.962000370000000160e+00 5.422399138300000310e+00 5.876496660900000002e+00
-2.084999999999999909e-01 7.951330421500000295e-07 4.961764812500000232e+00 5.422183684900000245e+00 5.876295902999999932e+00
-2.074999999999999900e-01 8.150218047100000970e-07 4.961752414700000280e+00 5.422213584999999725e+00 5.876358797800000033e+00
-2.064999999999999891e-01 8.359328900100000674e-07 4.961380958600000390e+00 5.421842283700000209e+00 5.875983765800000036e+00
-2.054999999999999882e-01 8.552874327100000956e-07 4.961451530499999762e+00 5.421962066699999916e+00 5.876143742100000011e+00
