# 1:time 2:Lum 3:eave 4:erms 5:eskw
0.0100 7.33134e-24 1.05339e+01 1.19507e+01 1.34866e+01
0.0110 8.63486e-24 1.06428e+01 1.20878e+01 1.36564e+01
0.0120 9.83253e-24 1.06157e+01 1.19453e+01 1.33566e+01
0.0130 1.19002e-23 1.08763e+01 1.22599e+01 1.37267e+01
0.0140 1.35390e-23 1.09979e+01 1.24062e+01 1.39157e+01
0.0150 1.50782e-23 1.10930e+01 1.25177e+01 1.40452e+01
0.0160 1.67022e-23 1.12059e+01 1.26452e+01 1.41783e+01
0.0170 1.81718e-23 1.12459e+01 1.26649e+01 1.41719e+01
0.0180 1.98108e-23 1.13401e+01 1.27727e+01 1.42941e+01
0.0190 2.12026e-23 1.14072e+01 1.28406e+01 1.43556e+01
0.0200 2.23750e-23 1.14350e+01 1.28514e+01 1.43432e+01
0.0210 2.35959e-23 1.15459e+01 1.30063e+01 1.45473e+01
0.0220 2.42917e-23 1.15168e+01 1.29641e+01 1.44906e+01
0.0230 2.51277e-23 1.15348e+01 1.29648e+01 1.44637e+01
0.0240 2.63486e-23 1.16810e+01 1.31356e+01 1.46436e+01
0.0250 2.63605e-23 1.15792e+01 1.30017e+01 1.44847e+01
0.0260 2.69623e-23 1.15534e+01 1.29493e+01 1.43990e+01
0.0270 2.78988e-23 1.15994e+01 1.30029e+01 1.44601e+01
0.0280 2.87655e-23 1.15979e+01 1.29798e+01 1.44092e+01
0.0290 2.96634e-23 1.16375e+01 1.30228e+01 1.44547e+01
0.0300 3.03899e-23 1.16783e+01 1.30767e+01 1.45238e+01
0.0310 3.09479e-23 1.16924e+01 1.30916e+01 1.45392e+01
0.0320 3.28349e-23 1.19149e+01 1.33463e+01 1.48134e+01
0.0330 3.20688e-23 1.17297e+01 1.31286e+01 1.45709e+01
0.0340 3.25328e-23 1.17568e+01 1.31678e+01 1.46263e+01
0.0350 3.30309e-23 1.17564e+01 1.31470e+01 1.45794e+01
0.0360 3.33608e-23 1.17566e+01 1.31518e+01 1.45919e+01
0.0370 3.41861e-23 1.18094e+01 1.32066e+01 1.46463e+01
