# 1:time 2:Lum 3:eave 4:erms 5:eskw
0.0100 1.62818e-22 1.17931e+01 1.31775e+01 1.45995e+01
0.0110 1.32559e-22 1.11955e+01 1.25544e+01 1.39409e+01
0.0120 1.10712e-22 1.08158e+01 1.20120e+01 1.32166e+01
0.0130 1.01899e-22 1.06933e+01 1.18936e+01 1.30912e+01
0.0140 9.10702e-23 1.03694e+01 1.15436e+01 1.27134e+01
0.0150 8.24463e-23 9.99600e+00 1.11349e+01 1.22545e+01
0.0160 7.49650e-23 9.80571e+00 1.08928e+01 1.19448e+01
0.0170 6.89169e-23 9.57048e+00 1.06167e+01 1.16376e+01
0.0180 6.41849e-23 9.47123e+00 1.05160e+01 1.15399e+01
0.0190 6.11022e-23 9.38142e+00 1.04233e+01 1.14502e+01
0.0200 5.83294e-23 9.28938e+00 1.03297e+01 1.13591e+01
0.0210 5.62472e-23 9.32556e+00 1.04553e+01 1.16252e+01
0.0220 5.25573e-23 9.22543e+00 1.04246e+01 1.17248e+01
0.0230 4.90291e-23 9.10260e+00 1.02700e+01 1.15373e+01
0.0240 4.80339e-23 9.10710e+00 1.02732e+01 1.15234e+01
0.0250 4.56567e-23 8.96035e+00 1.00923e+01 1.13120e+01
0.0260 4.41339e-23 8.89061e+00 9.99485e+00 1.11779e+01
0.0270 4.33213e-23 8.87928e+00 9.98268e+00 1.11643e+01
0.0280 4.27023e-23 8.85583e+00 9.94262e+00 1.11001e+01
0.0290 4.26043e-23 8.87899e+00 9.97207e+00 1.11365e+01
0.0300 4.24683e-23 8.91213e+00 1.00221e+01 1.12069e+01
0.0310 4.20259e-23 8.90808e+00 1.00217e+01 1.12110e+01
0.0320 4.24884e-23 9.01347e+00 1.01656e+01 1.13954e+01
0.0330 4.09408e-23 8.88708e+00 1.00002e+01 1.11863e+01
0.0340 4.05821e-23 8.89665e+00 1.00152e+01 1.12099e+01
0.0350 4.01895e-23 8.86945e+00 9.97167e+00 1.11439e+01
0.0360 3.97760e-23 8.85964e+00 9.96447e+00 1.11410e+01
0.0370 4.00585e-23 8.90032e+00 1.00089e+01 1.11871e+01
0.0380 4.01350e-23 8.91969e+00 1.00299e+01 1.12089e+01
0.0390 4.02671e-23 8.94831e+00 1.00670e+01 1.12558e+01
0.0400 4.03730e-23 8.96091e+00 1.00795e+01 1.12674e+01
0.0410 4.05225e-23 8.98729e+00 1.01131e+01 1.13096e+01
0.0420 4.17683e-23 9.13658e+00 1.03048e+01 1.15419e+01
0.0430 4.04733e-23 9.01898e+00 1.01532e+01 1.13582e+01
0.0440 4.03898e-23 9.03739e+00 1.01771e+01 1.13886e+01
0.0450 4.04094e-23 9.05728e+00 1.02027e+01 1.14207e+01
0.0460 4.04138e-23 9.09148e+00 1.02482e+01 1.14797e+01
0.0470 4.01441e-23 9.06142e+00 1.02029e+01 1.14172e+01
0.0480 4.03686e-23 9.10757e+00 1.02614e+01 1.14873e+01
0.0490 4.03720e-23 9.12529e+00 1.02828e+01 1.15127e+01
0.0500 4.04809e-23 9.15062e+00 1.03167e+01 1.15562e+01
0.0510 4.05704e-23 9.16924e+00 1.03381e+01 1.15793e+01
0.0520 4.02720e-23 9.14835e+00 1.03123e+01 1.15516e+01
0.0530 4.07579e-23 9.20957e+00 1.03895e+01 1.16430e+01
0.0540 4.08912e-23 9.22693e+00 1.04152e+01 1.16781e+01
0.0550 4.04012e-23 9.17499e+00 1.03542e+01 1.16127e+01
0.0560 4.04117e-23 9.18662e+00 1.03739e+01 1.16378e+01
0.0570 4.04923e-23 9.20849e+00 1.04053e+01 1.16785e+01
0.0580 4.06803e-23 9.25294e+00 1.04632e+01 1.17520e+01
0.0590 4.07386e-23 9.26429e+00 1.04728e+01 1.17583e+01
0.0600 4.06020e-23 9.25898e+00 1.04519e+01 1.17160e+01
0.0610 4.05245e-23 9.27144e+00 1.04634e+01 1.17267e+01
0.0620 4.05060e-23 9.28654e+00 1.04761e+01 1.17351e+01
0.0630 4.05136e-23 9.30933e+00 1.05078e+01 1.17774e+01
0.0640 4.04679e-23 9.32846e+00 1.05258e+01 1.17929e+01
0.0650 4.05248e-23 9.35997e+00 1.05703e+01 1.18524e+01
0.0660 4.05185e-23 9.38202e+00 1.05946e+01 1.18775e+01
0.0670 4.04618e-23 9.39987e+00 1.06155e+01 1.19014e+01
0.0680 4.04972e-23 9.43463e+00 1.06626e+01 1.19626e+01
0.0690 4.04014e-23 9.45013e+00 1.06810e+01 1.19839e+01
0.0700 4.02616e-23 9.45932e+00 1.06893e+01 1.19901e+01
0.0710 4.01848e-23 9.48080e+00 1.07166e+01 1.20240e+01
0.0720 4.00888e-23 9.49556e+00 1.07322e+01 1.20391e+01
0.0730 4.00277e-23 9.51400e+00 1.07542e+01 1.20644e+01
0.0740 3.99793e-23 9.53679e+00 1.07847e+01 1.21035e+01
0.0750 3.98998e-23 9.54803e+00 1.07949e+01 1.21115e+01
0.0760 3.98566e-23 9.57047e+00 1.08244e+01 1.21488e+01
0.0770 3.97751e-23 9.57893e+00 1.08295e+01 1.21485e+01
0.0780 3.97935e-23 9.60551e+00 1.08653e+01 1.21945e+01
0.0790 3.97069e-23 9.61381e+00 1.08720e+01 1.21985e+01
0.0800 3.97202e-23 9.63430e+00 1.08952e+01 1.22235e+01
0.0810 3.97113e-23 9.65201e+00 1.09170e+01 1.22499e+01
0.0820 3.96690e-23 9.66518e+00 1.09308e+01 1.22632e+01
0.0825 3.96967e-23 9.67887e+00 1.09477e+01 1.22836e+01
0.0830 3.97083e-23 9.68839e+00 1.09597e+01 1.22980e+01
0.0840 3.96620e-23 9.70174e+00 1.09740e+01 1.23124e+01
0.0850 3.97660e-23 9.72875e+00 1.10081e+01 1.23538e+01
0.0860 3.97527e-23 9.74529e+00 1.10279e+01 1.23765e+01
0.0870 3.98300e-23 9.76814e+00 1.10558e+01 1.24091e+01
0.0880 3.99072e-23 9.79444e+00 1.10890e+01 1.24494e+01
0.0890 3.99247e-23 9.81472e+00 1.11144e+01 1.24801e+01
0.0900 3.99776e-23 9.83369e+00 1.11354e+01 1.25022e+01
