# 1:time 2:Lum 3:eave 4:erms 5:eskw
0.0100 8.24187e-23 1.47728e+01 1.75604e+01 2.08398e+01
0.0110 7.85146e-23 1.43765e+01 1.68855e+01 1.97509e+01
0.0120 7.91765e-23 1.34835e+01 1.55599e+01 1.78165e+01
0.0130 8.99069e-23 1.36435e+01 1.56898e+01 1.78700e+01
0.0140 9.48872e-23 1.38148e+01 1.59106e+01 1.81404e+01
0.0150 9.73207e-23 1.38636e+01 1.59770e+01 1.82280e+01
0.0160 9.84533e-23 1.38829e+01 1.59645e+01 1.81838e+01
0.0170 9.86259e-23 1.38890e+01 1.59609e+01 1.81565e+01
0.0180 9.76615e-23 1.38264e+01 1.58898e+01 1.80741e+01
0.0190 9.86959e-23 1.38865e+01 1.59853e+01 1.82082e+01
0.0200 9.97746e-23 1.39134e+01 1.60135e+01 1.82337e+01
0.0210 1.01020e-22 1.39420e+01 1.60489e+01 1.82736e+01
0.0220 1.01713e-22 1.39580e+01 1.60637e+01 1.82912e+01
0.0230 1.00636e-22 1.39291e+01 1.60330e+01 1.82530e+01
0.0240 9.99990e-23 1.38718e+01 1.59544e+01 1.81426e+01
0.0250 1.00616e-22 1.39308e+01 1.60159e+01 1.82002e+01
0.0260 1.00589e-22 1.39157e+01 1.59803e+01 1.81323e+01
0.0270 1.00228e-22 1.38728e+01 1.59296e+01 1.80646e+01
0.0280 1.02191e-22 1.40314e+01 1.60945e+01 1.82280e+01
0.0290 1.00817e-22 1.39243e+01 1.59821e+01 1.81186e+01
0.0300 1.01516e-22 1.39900e+01 1.60764e+01 1.82417e+01
0.0310 1.01500e-22 1.39470e+01 1.59836e+01 1.80840e+01
0.0320 1.00448e-22 1.39290e+01 1.59761e+01 1.80887e+01
0.0330 1.00402e-22 1.39478e+01 1.60072e+01 1.81352e+01
0.0340 1.01716e-22 1.39373e+01 1.59491e+01 1.80334e+01
0.0350 1.01630e-22 1.40882e+01 1.61808e+01 1.83179e+01
0.0360 9.99473e-23 1.39592e+01 1.59895e+01 1.80736e+01
0.0370 9.99949e-23 1.39463e+01 1.59815e+01 1.80701e+01
0.0380 1.00033e-22 1.39529e+01 1.59906e+01 1.80819e+01
0.0390 9.99205e-23 1.39606e+01 1.60001e+01 1.80921e+01
0.0400 1.00012e-22 1.39850e+01 1.60375e+01 1.81442e+01
