-2.944999999999999840e-01 0.000000000000000000e+00 nan nan nan
-2.934999999999999831e-01 1.623285758225000250e-08 1.727346229600000171e+01 1.107182582699999962e+01 9.238418220599999842e+00
-2.924999999999999822e-01 -2.434816495175000268e-08 1.003288865100000038e+00 nan nan
-2.914999999999999813e-01 -4.400984081499999783e-08 1.110393643399999908e+00 nan nan
-2.904999999999999805e-01 3.852540735000000581e-08 -2.492071866999999941e+00 nan nan
-2.894999999999999796e-01 1.526540316200000246e-07 5.285292148599999962e+00 5.190031054600000360e+00 5.242751587399999913e+00
-2.884999999999999787e-01 2.405851750150000332e-07 3.513768434500000204e+00 3.822951577400000023e+00 4.123641272699999583e+00
-2.874999999999999778e-01 3.084191360000000471e-07 3.144316673300000087e+00 3.466312823800000054e+00 3.787966279599999986e+00
-2.864999999999999769e-01 2.488516650625000329e-07 3.393635749800000045e+00 3.728773952400000091e+00 4.049252800299999677e+00
-2.854999999999999760e-01 2.239339307800000398e-07 3.553606033299999911e+00 3.882208733100000142e+00 4.192698396599999988e+00
-2.844999999999999751e-01 2.132769178050000238e-07 3.680891990700000171e+00 3.995317460099999884e+00 4.292341361500000119e+00
-2.834999999999999742e-01 2.101727475550000158e-07 3.745107889199999818e+00 4.049552355900000400e+00 4.338485553599999989e+00
-2.824999999999999734e-01 2.128621657825000284e-07 3.739454984700000040e+00 4.042600045500000405e+00 4.331221962099999878e+00
-2.814999999999999725e-01 2.176799999075000327e-07 3.703499555600000104e+00 4.010205601000000009e+00 4.302429730700000121e+00
-2.805000000000000271e-01 2.219364179325000144e-07 3.668731212600000013e+00 3.979642323699999817e+00 4.275819026499999786e+00
-2.795000000000000262e-01 2.243434542049999909e-07 3.650990009300000061e+00 3.964701472399999815e+00 4.263333763300000356e+00
-2.785000000000000253e-01 2.247370661375000334e-07 3.657127618800000146e+00 3.970747317399999865e+00 4.269156842700000176e+00
-2.775000000000000244e-01 2.243671521700000242e-07 3.669472694400000012e+00 3.982498026000000024e+00 4.280188589899999840e+00
-2.765000000000000235e-01 2.247123901600000166e-07 3.676289796799999898e+00 3.988919288299999977e+00 4.286243551800000162e+00
