# 1:time 2:Lum 3:eave 4:erms 5:eskw
0.0100 1.09890e-22 1.48020e+01 1.80563e+01 2.21293e+01
0.0110 1.07203e-22 1.44138e+01 1.74404e+01 2.12367e+01
0.0120 9.64834e-23 1.35990e+01 1.61172e+01 1.91878e+01
0.0130 1.04399e-22 1.38167e+01 1.62879e+01 1.91757e+01
0.0140 1.07303e-22 1.38803e+01 1.63258e+01 1.91269e+01
0.0150 1.10134e-22 1.39075e+01 1.63102e+01 1.90340e+01
0.0160 1.11864e-22 1.39136e+01 1.62892e+01 1.89687e+01
0.0170 1.13024e-22 1.39086e+01 1.62660e+01 1.89092e+01
0.0180 1.13869e-22 1.39053e+01 1.62554e+01 1.88582e+01
0.0190 1.14488e-22 1.38945e+01 1.62206e+01 1.87813e+01
0.0200 1.15433e-22 1.39275e+01 1.62562e+01 1.88040e+01
0.0210 1.16450e-22 1.39317e+01 1.62468e+01 1.87796e+01
0.0220 1.17535e-22 1.39171e+01 1.62086e+01 1.87087e+01
0.0230 1.18685e-22 1.39016e+01 1.61670e+01 1.86329e+01
0.0240 1.18563e-22 1.38660e+01 1.61213e+01 1.85591e+01
0.0250 1.18580e-22 1.38528e+01 1.60727e+01 1.84612e+01
0.0260 1.19333e-22 1.38435e+01 1.60485e+01 1.84126e+01
0.0270 1.19971e-22 1.38183e+01 1.59815e+01 1.82778e+01
0.0280 1.20897e-22 1.38364e+01 1.59938e+01 1.82724e+01
0.0290 1.21962e-22 1.38623e+01 1.60229e+01 1.82970e+01
0.0300 1.22933e-22 1.38833e+01 1.60447e+01 1.83139e+01
0.0310 1.23705e-22 1.39014e+01 1.60587e+01 1.83186e+01
0.0320 1.23946e-22 1.38985e+01 1.60572e+01 1.83131e+01
0.0330 1.23850e-22 1.38883e+01 1.60354e+01 1.82716e+01
0.0340 1.23669e-22 1.38690e+01 1.60025e+01 1.82168e+01
0.0350 1.23749e-22 1.38666e+01 1.59877e+01 1.81824e+01
0.0360 1.24043e-22 1.38583e+01 1.59719e+01 1.81508e+01
0.0370 1.24334e-22 1.38593e+01 1.59640e+01 1.81293e+01
0.0380 1.24662e-22 1.38562e+01 1.59616e+01 1.81236e+01
0.0390 1.25183e-22 1.38831e+01 1.59951e+01 1.81633e+01
0.0400 1.25766e-22 1.39033e+01 1.60229e+01 1.81970e+01
