# 1:time 2:Lum 3:eave 4:erms 5:eskw
0.0100 1.66331e-22 1.17742e+01 1.32040e+01 1.46520e+01
0.0110 1.39859e-22 1.13447e+01 1.26518e+01 1.39987e+01
0.0120 1.12886e-22 1.08361e+01 1.21058e+01 1.34000e+01
0.0130 1.03810e-22 1.06233e+01 1.18807e+01 1.31556e+01
0.0140 9.49763e-23 1.03332e+01 1.15825e+01 1.28446e+01
0.0150 8.57306e-23 1.01114e+01 1.13116e+01 1.25103e+01
0.0160 7.77140e-23 9.90782e+00 1.10386e+01 1.21508e+01
0.0170 7.26018e-23 9.74695e+00 1.08193e+01 1.18584e+01
0.0180 6.59726e-23 9.51457e+00 1.05681e+01 1.16000e+01
0.0190 6.28477e-23 9.41521e+00 1.04481e+01 1.14644e+01
0.0200 6.04113e-23 9.38824e+00 1.04424e+01 1.14814e+01
0.0210 5.76742e-23 9.31171e+00 1.03964e+01 1.14934e+01
0.0220 5.42217e-23 9.20221e+00 1.03018e+01 1.14450e+01
0.0230 5.24010e-23 9.23216e+00 1.03977e+01 1.16355e+01
0.0240 5.03519e-23 9.14289e+00 1.03101e+01 1.15716e+01
0.0250 4.86785e-23 9.09558e+00 1.02621e+01 1.15232e+01
0.0260 4.67591e-23 9.04962e+00 1.02133e+01 1.14707e+01
0.0270 4.59334e-23 9.06072e+00 1.02131e+01 1.14392e+01
0.0280 4.38908e-23 8.91818e+00 1.00397e+01 1.12412e+01
0.0290 4.33294e-23 8.90843e+00 1.00285e+01 1.12303e+01
0.0300 4.24918e-23 8.85223e+00 9.94754e+00 1.11152e+01
0.0310 4.16483e-23 8.81622e+00 9.89810e+00 1.10567e+01
0.0320 4.16702e-23 8.85857e+00 9.95424e+00 1.11200e+01
0.0330 4.16485e-23 8.87866e+00 9.97745e+00 1.11465e+01
0.0340 4.17129e-23 8.90253e+00 1.00101e+01 1.11902e+01
0.0343 4.16517e-23 8.90183e+00 1.00066e+01 1.11818e+01
0.0350 4.17016e-23 8.93545e+00 1.00585e+01 1.12572e+01
0.0360 4.13490e-23 8.93269e+00 1.00555e+01 1.12533e+01
0.0370 4.14838e-23 8.95469e+00 1.00765e+01 1.12692e+01
0.0380 4.07833e-23 8.94720e+00 1.00783e+01 1.12843e+01
0.0390 4.06134e-23 8.93961e+00 1.00590e+01 1.12489e+01
0.0400 4.05746e-23 8.95355e+00 1.00778e+01 1.12735e+01
0.0410 4.05638e-23 8.96543e+00 1.00882e+01 1.12809e+01
0.0420 4.05702e-23 8.98305e+00 1.01089e+01 1.13049e+01
0.0430 4.07051e-23 9.02802e+00 1.01711e+01 1.13882e+01
0.0440 4.05994e-23 9.02098e+00 1.01592e+01 1.13697e+01
0.0450 4.08781e-23 9.05723e+00 1.02028e+01 1.14197e+01
0.0460 4.09967e-23 9.08637e+00 1.02418e+01 1.14710e+01
0.0470 4.15845e-23 9.17703e+00 1.03624e+01 1.16238e+01
0.0480 4.07888e-23 9.08366e+00 1.02311e+01 1.14516e+01
0.0490 4.10621e-23 9.13133e+00 1.02928e+01 1.15269e+01
0.0500 4.10251e-23 9.13702e+00 1.03011e+01 1.15372e+01
0.0510 4.09468e-23 9.14316e+00 1.03108e+01 1.15507e+01
0.0520 4.08784e-23 9.14439e+00 1.03122e+01 1.15522e+01
0.0530 4.07925e-23 9.16244e+00 1.03483e+01 1.16088e+01
0.0540 4.10962e-23 9.19632e+00 1.03786e+01 1.16351e+01
0.0550 4.09322e-23 9.18862e+00 1.03663e+01 1.16161e+01
0.0560 4.10149e-23 9.21466e+00 1.04000e+01 1.16585e+01
0.0570 4.09666e-23 9.21286e+00 1.03915e+01 1.16406e+01
0.0580 4.11008e-23 9.24344e+00 1.04331e+01 1.16952e+01
0.0582 4.11038e-23 9.24522e+00 1.04331e+01 1.16927e+01
0.0590 4.11563e-23 9.26274e+00 1.04537e+01 1.17161e+01
0.0600 4.11197e-23 9.27384e+00 1.04639e+01 1.17243e+01
0.0610 4.11566e-23 9.29366e+00 1.04874e+01 1.17515e+01
0.0620 4.11124e-23 9.31425e+00 1.05161e+01 1.17894e+01
0.0630 4.12026e-23 9.34353e+00 1.05532e+01 1.18341e+01
0.0640 4.11167e-23 9.35812e+00 1.05717e+01 1.18571e+01
0.0650 4.11095e-23 9.38297e+00 1.06009e+01 1.18907e+01
0.0660 4.09852e-23 9.39325e+00 1.06117e+01 1.19014e+01
0.0670 4.09301e-23 9.41302e+00 1.06366e+01 1.19314e+01
0.0680 4.08370e-23 9.42635e+00 1.06520e+01 1.19485e+01
0.0690 4.08001e-23 9.44574e+00 1.06737e+01 1.19724e+01
0.0700 4.07424e-23 9.46358e+00 1.06950e+01 1.19969e+01
0.0710 4.07477e-23 9.48708e+00 1.07253e+01 1.20342e+01
0.0720 4.05789e-23 9.49359e+00 1.07309e+01 1.20374e+01
0.0730 4.06109e-23 9.52120e+00 1.07664e+01 1.20812e+01
0.0740 4.05675e-23 9.53556e+00 1.07825e+01 1.20988e+01
0.0750 4.04874e-23 9.54772e+00 1.07952e+01 1.21117e+01
0.0760 4.04378e-23 9.56389e+00 1.08135e+01 1.21318e+01
0.0770 4.04012e-23 9.58166e+00 1.08348e+01 1.21562e+01
0.0780 4.04019e-23 9.60240e+00 1.08613e+01 1.21888e+01
0.0790 4.04010e-23 9.61870e+00 1.08798e+01 1.22089e+01
0.0800 4.03740e-23 9.63402e+00 1.08974e+01 1.22280e+01
0.0810 4.03716e-23 9.65248e+00 1.09198e+01 1.22541e+01
0.0820 4.03869e-23 9.67235e+00 1.09444e+01 1.22832e+01
