-2.595000000000000084e-01 0.000000000000000000e+00 nan nan nan
-2.585000000000000075e-01 1.318946791300000006e-06 4.957392215699999660e+00 5.417520406899999585e+00 5.871394364800000432e+00
-2.575000000000000067e-01 2.061401511800000117e-06 4.958032131200000414e+00 5.418328172199999848e+00 5.872336860699999939e+00
-2.565000000000000058e-01 2.570380409400000264e-06 4.957453250900000441e+00 5.417554557599999931e+00 5.871305100399999866e+00
-2.555000000000000049e-01 3.132382415400000000e-06 4.936871528600000225e+00 5.393942168899999778e+00 5.844735528300000205e+00
-2.545000000000000040e-01 3.102352653600000260e-06 4.959029674499999985e+00 5.419101500400000049e+00 5.872740526400000327e+00
-2.535000000000000031e-01 3.042049981500000362e-06 4.966479301499999721e+00 5.427926943100000123e+00 5.882982167399999796e+00
-2.525000000000000022e-01 3.095078356000000070e-06 4.962184429199999691e+00 5.423204594299999570e+00 5.877903201199999650e+00
-2.515000000000000013e-01 3.126378027800000024e-06 4.960975646999999711e+00 5.421856355200000088e+00 5.876428319300000425e+00
-2.505000000000000004e-01 3.140886599800000233e-06 4.961551666300000107e+00 5.422509939500000264e+00 5.877149507700000441e+00
-2.494999999999999996e-01 3.149869859300000163e-06 4.962526321400000384e+00 5.423625388699999661e+00 5.878391474899999913e+00
-2.484999999999999987e-01 3.165905934400000059e-06 4.962172031399999739e+00 5.423266141700000098e+00 5.878031275999999750e+00
-2.474999999999999978e-01 3.185527549400000424e-06 4.961795806899999661e+00 5.422867653900000029e+00 5.877611552600000344e+00
-2.464999999999999969e-01 3.202311126100000016e-06 4.961828231800000211e+00 5.422914081100000061e+00 5.877666910600000350e+00
-2.454999999999999960e-01 3.218378798500000086e-06 4.961809158300000355e+00 5.422903177800000307e+00 5.877661021499999805e+00
-2.444999999999999951e-01 3.233979132000000403e-06 4.961706638299999916e+00 5.422805926099999674e+00 5.877566058100000213e+00
-2.434999999999999942e-01 3.248710389600000248e-06 4.961596012100000230e+00 5.422706210500000346e+00 5.877474477999999891e+00
-2.424999999999999933e-01 3.262342362400000106e-06 4.961580753299999813e+00 5.422710607199999977e+00 5.877494502200000248e+00
-2.414999999999999925e-01 3.275785955300000459e-06 4.961563587199999681e+00 5.422710958899999767e+00 5.877508047900000143e+00
-2.404999999999999916e-01 3.293902636600000190e-06 4.961470603899999610e+00 5.422637094399999746e+00 5.877448711399999581e+00
-2.394999999999999907e-01 3.310305842200000684e-06 4.961397170999999773e+00 5.422576419200000331e+00 5.877396146799999777e+00
-2.384999999999999898e-01 3.325214947300000495e-06 4.961331367499999700e+00 5.422521547099999673e+00 5.877348587600000229e+00
-2.374999999999999889e-01 3.339197499700000386e-06 4.961256980900000002e+00 5.422455418500000235e+00 5.877287480899999750e+00
-2.364999999999999880e-01 3.352761463100000683e-06 4.961194515199999877e+00 5.422408283800000284e+00 5.877252730500000411e+00
-2.354999999999999871e-01 3.365618851100000179e-06 4.961182594300000304e+00 5.422419364099999584e+00 5.877282474500000298e+00
-2.344999999999999862e-01 3.378829526800000499e-06 4.961132526400000131e+00 5.422385595699999783e+00 5.877261270900000056e+00
-2.335000000000000131e-01 3.398655771900000385e-06 4.961060047100000148e+00 5.422322983099999938e+00 5.877205610699999916e+00
-2.325000000000000122e-01 3.416878379300000307e-06 4.960983753199999846e+00 5.422256148499999817e+00 5.877143617599999814e+00
-2.315000000000000113e-01 3.433834386900000524e-06 4.960916042300000051e+00 5.422193358500000393e+00 5.877083095699999760e+00
-2.305000000000000104e-01 3.449684790400000585e-06 4.960833072699999846e+00 5.422118079799999713e+00 5.877012117099999600e+00
-2.295000000000000095e-01 3.464445538800000215e-06 4.960754871399999821e+00 5.422050715100000140e+00 5.876951592500000210e+00
-2.285000000000000087e-01 3.478121446900000323e-06 4.960731983199999640e+00 5.422046317899999579e+00 5.876960722799999814e+00
-2.275000000000000078e-01 3.494956482100000180e-06 4.960638523100000086e+00 5.421964705099999726e+00 5.876887679500000239e+00
-2.265000000000000069e-01 3.515560923200000230e-06 4.960547447199999738e+00 5.421879045599999891e+00 5.876805356400000235e+00
-2.255000000000000060e-01 3.534617097200000235e-06 4.960462093400000327e+00 5.421800596399999783e+00 5.876730247400000273e+00
-2.245000000000000051e-01 3.552656139500000287e-06 4.960381984699999691e+00 5.421729709800000130e+00 5.876664267699999833e+00
-2.235000000000000042e-01 3.570111384200000283e-06 4.960310459099999569e+00 5.421670431599999951e+00 5.876613014600000184e+00
-2.225000000000000033e-01 3.587023155600000399e-06 4.960269451100000282e+00 5.421645101900000263e+00 5.876599759300000336e+00
-2.215000000000000024e-01 3.603337888800000265e-06 4.960255145999999726e+00 5.421650378899999900e+00 5.876619347600000154e+00
-2.205000000000000016e-01 3.620007113300000366e-06 4.960148811299999849e+00 5.421549059000000170e+00 5.876519637400000384e+00
-2.195000000000000007e-01 3.635691104400000405e-06 4.960035800900000069e+00 5.421440700799999846e+00 5.876414915899999869e+00
-2.184999999999999998e-01 3.656851056000000421e-06 4.959965705900000188e+00 5.421384233999999580e+00 5.876367340799999894e+00
-2.174999999999999989e-01 3.677210242000000226e-06 4.959889888800000257e+00 5.421317915600000426e+00 5.876307097499999799e+00
-2.164999999999999980e-01 3.696757829000000142e-06 4.959814071700000326e+00 5.421253531499999667e+00 5.876249651600000234e+00
-2.154999999999999971e-01 3.715755021500000014e-06 4.959734439800000061e+00 5.421185276500000150e+00 5.876188080200000385e+00
-2.144999999999999962e-01 3.733995985400000614e-06 4.959666252099999895e+00 5.421129334799999810e+00 5.876140059499999957e+00
-2.134999999999999953e-01 3.750985095000000418e-06 4.959640502900000136e+00 5.421120538900000341e+00 5.876144625900000307e+00
-2.124999999999999944e-01 3.768035894400000025e-06 4.959559917400000018e+00 5.421051402599999847e+00 5.876081873899999586e+00
-2.114999999999999936e-01 3.787580472200000417e-06 4.959468364700000187e+00 5.420967487799999596e+00 5.876003210900000440e+00
