# 1:time 2:Lum 3:eave 4:erms 5:eskw
0.0100 7.77734e-24 1.08141e+01 1.23029e+01 1.39176e+01
0.0110 9.42890e-24 1.09480e+01 1.24510e+01 1.40833e+01
0.0120 1.06424e-23 1.07952e+01 1.22196e+01 1.37431e+01
0.0130 1.27352e-23 1.10538e+01 1.24929e+01 1.40413e+01
0.0140 1.43967e-23 1.11580e+01 1.26316e+01 1.42160e+01
0.0150 1.61472e-23 1.12555e+01 1.27246e+01 1.42934e+01
0.0160 1.81600e-23 1.13348e+01 1.28060e+01 1.43789e+01
0.0170 2.01112e-23 1.14011e+01 1.28608e+01 1.44155e+01
0.0180 2.26932e-23 1.16429e+01 1.31690e+01 1.47982e+01
0.0190 2.34533e-23 1.16740e+01 1.32120e+01 1.48721e+01
0.0200 2.29594e-23 1.16967e+01 1.32323e+01 1.48744e+01
0.0210 2.19649e-23 1.16153e+01 1.31336e+01 1.47496e+01
0.0220 2.03635e-23 1.13629e+01 1.28239e+01 1.43623e+01
0.0230 2.05936e-23 1.12834e+01 1.27303e+01 1.42485e+01
0.0240 2.17473e-23 1.12471e+01 1.26567e+01 1.41288e+01
0.0250 2.32812e-23 1.12747e+01 1.26615e+01 1.41019e+01
0.0260 2.47562e-23 1.13164e+01 1.26923e+01 1.41178e+01
0.0270 2.61979e-23 1.13969e+01 1.27822e+01 1.42175e+01
0.0280 2.71696e-23 1.14523e+01 1.28529e+01 1.43087e+01
0.0290 2.79547e-23 1.14923e+01 1.29014e+01 1.43690e+01
0.0300 2.86727e-23 1.15249e+01 1.29312e+01 1.43917e+01
0.0310 2.89618e-23 1.14925e+01 1.28795e+01 1.43159e+01
0.0320 2.94252e-23 1.14726e+01 1.28392e+01 1.42498e+01
0.0330 3.01614e-23 1.14851e+01 1.28454e+01 1.42472e+01
0.0340 3.11584e-23 1.15132e+01 1.28688e+01 1.42628e+01
0.0350 3.21992e-23 1.15487e+01 1.29056e+01 1.42994e+01
0.0360 3.29332e-23 1.15600e+01 1.29141e+01 1.43037e+01
0.0370 3.36081e-23 1.15863e+01 1.29400e+01 1.43281e+01
0.0380 3.40136e-23 1.16048e+01 1.29583e+01 1.43455e+01
0.0390 3.42917e-23 1.16071e+01 1.29596e+01 1.43453e+01
0.0400 3.46665e-23 1.16214e+01 1.29820e+01 1.43775e+01
0.0410 3.50971e-23 1.16554e+01 1.30223e+01 1.44252e+01
0.0420 3.55368e-23 1.16795e+01 1.30521e+01 1.44623e+01
0.0430 3.56990e-23 1.16821e+01 1.30543e+01 1.44646e+01
0.0440 3.56070e-23 1.16676e+01 1.30285e+01 1.44246e+01
0.0450 3.55150e-23 1.16447e+01 1.29944e+01 1.43756e+01
0.0460 3.54961e-23 1.16350e+01 1.29738e+01 1.43416e+01
0.0470 3.57314e-23 1.16330e+01 1.29619e+01 1.43165e+01
0.0480 3.63001e-23 1.16542e+01 1.29778e+01 1.43236e+01
