# 1:time 2:Lum 3:eave 4:erms 5:eskw
0.0100 2.65296e-22 1.22094e+01 1.37168e+01 1.52703e+01
0.0110 2.25123e-22 1.18422e+01 1.32549e+01 1.47066e+01
0.0120 1.88467e-22 1.15534e+01 1.29136e+01 1.42866e+01
0.0130 1.77967e-22 1.13724e+01 1.26762e+01 1.39843e+01
0.0140 1.63111e-22 1.10347e+01 1.23129e+01 1.36180e+01
0.0150 1.53245e-22 1.10268e+01 1.23528e+01 1.37047e+01
0.0160 1.43303e-22 1.07842e+01 1.20743e+01 1.33941e+01
0.0170 1.38159e-22 1.07150e+01 1.19507e+01 1.32053e+01
0.0180 1.29209e-22 1.05354e+01 1.18282e+01 1.31515e+01
0.0190 1.23937e-22 1.05322e+01 1.17613e+01 1.29978e+01
0.0200 1.17096e-22 1.02670e+01 1.15376e+01 1.28369e+01
0.0210 1.12881e-22 1.01368e+01 1.13874e+01 1.26655e+01
0.0220 1.10143e-22 1.00345e+01 1.12672e+01 1.25265e+01
0.0230 1.06610e-22 9.89724e+00 1.11049e+01 1.23379e+01
0.0240 1.03484e-22 9.77289e+00 1.09586e+01 1.21702e+01
0.0250 1.01438e-22 9.68792e+00 1.08545e+01 1.20485e+01
0.0260 9.92678e-23 9.64161e+00 1.08320e+01 1.20647e+01
0.0270 9.77052e-23 9.59293e+00 1.07817e+01 1.20185e+01
0.0280 9.63562e-23 9.56378e+00 1.07540e+01 1.19966e+01
0.0290 9.43510e-23 9.51379e+00 1.07027e+01 1.19486e+01
0.0300 9.24646e-23 9.46289e+00 1.06436e+01 1.18828e+01
0.0310 9.10519e-23 9.43440e+00 1.06149e+01 1.18561e+01
0.0320 9.00317e-23 9.40673e+00 1.05824e+01 1.18199e+01
0.0330 8.89849e-23 9.38893e+00 1.05652e+01 1.18052e+01
0.0340 8.78354e-23 9.36208e+00 1.05339e+01 1.17698e+01
0.0350 8.68496e-23 9.34772e+00 1.05201e+01 1.17580e+01
0.0360 8.59340e-23 9.33746e+00 1.05150e+01 1.17614e+01
0.0370 8.53503e-23 9.33702e+00 1.05204e+01 1.17750e+01
0.0380 8.46028e-23 9.32581e+00 1.05109e+01 1.17685e+01
0.0390 8.40111e-23 9.32734e+00 1.05199e+01 1.17882e+01
0.0400 8.34759e-23 9.33174e+00 1.05326e+01 1.18122e+01
0.0410 8.28894e-23 9.33001e+00 1.05351e+01 1.18211e+01
0.0420 8.24600e-23 9.32868e+00 1.05371e+01 1.18282e+01
0.0430 8.21885e-23 9.33657e+00 1.05538e+01 1.18563e+01
