# 1:time 2:Lum 3:eave 4:erms 5:eskw
0.0100 9.90924e-24 1.07039e+01 1.21230e+01 1.36370e+01
0.0110 1.18962e-23 1.06969e+01 1.21165e+01 1.36402e+01
0.0120 1.37934e-23 1.07039e+01 1.20671e+01 1.35053e+01
0.0130 1.68214e-23 1.09081e+01 1.23009e+01 1.37719e+01
0.0140 1.95277e-23 1.10480e+01 1.24662e+01 1.39634e+01
0.0150 2.18067e-23 1.10619e+01 1.24501e+01 1.39235e+01
0.0160 2.41295e-23 1.11600e+01 1.25882e+01 1.41003e+01
0.0170 2.62931e-23 1.12240e+01 1.26366e+01 1.41217e+01
0.0180 2.78678e-23 1.11785e+01 1.25950e+01 1.41016e+01
0.0190 3.02110e-23 1.12949e+01 1.27274e+01 1.42389e+01
0.0200 3.22506e-23 1.13347e+01 1.27640e+01 1.42718e+01
0.0210 3.42627e-23 1.14152e+01 1.28509e+01 1.43625e+01
0.0220 3.58017e-23 1.14869e+01 1.29251e+01 1.44346e+01
0.0230 3.66116e-23 1.15081e+01 1.29553e+01 1.44777e+01
0.0240 3.69920e-23 1.14911e+01 1.29332e+01 1.44524e+01
0.0250 3.77269e-23 1.15097e+01 1.29445e+01 1.44455e+01
0.0260 3.83220e-23 1.14602e+01 1.28928e+01 1.43971e+01
0.0270 3.95695e-23 1.14611e+01 1.28814e+01 1.43695e+01
0.0280 4.10734e-23 1.14848e+01 1.29074e+01 1.43971e+01
0.0290 4.26999e-23 1.15075e+01 1.29273e+01 1.44116e+01
0.0300 4.42594e-23 1.15292e+01 1.29487e+01 1.44316e+01
0.0310 4.57119e-23 1.15504e+01 1.29747e+01 1.44626e+01
0.0320 4.71767e-23 1.15725e+01 1.29969e+01 1.44833e+01
0.0330 4.85909e-23 1.15921e+01 1.30177e+01 1.45044e+01
0.0340 4.99564e-23 1.16142e+01 1.30426e+01 1.45316e+01
0.0350 5.11627e-23 1.16271e+01 1.30565e+01 1.45472e+01
0.0360 5.23898e-23 1.16496e+01 1.30823e+01 1.45745e+01
0.0370 5.36325e-23 1.16713e+01 1.31031e+01 1.45918e+01
0.0380 5.47774e-23 1.16861e+01 1.31237e+01 1.46194e+01
0.0390 5.60225e-23 1.17059e+01 1.31443e+01 1.46401e+01
0.0400 5.72944e-23 1.17340e+01 1.31765e+01 1.46774e+01
0.0410 5.83277e-23 1.17561e+01 1.32045e+01 1.47138e+01
