# 1:time 2:Lum 3:eave 4:erms 5:eskw
0.0100 2.61160e-22 1.23512e+01 1.38471e+01 1.53743e+01
0.0110 2.15921e-22 1.17253e+01 1.31218e+01 1.45592e+01
0.0120 1.80482e-22 1.13871e+01 1.27247e+01 1.40913e+01
0.0130 1.72104e-22 1.12472e+01 1.25749e+01 1.39302e+01
0.0140 1.60588e-22 1.11836e+01 1.25127e+01 1.38607e+01
0.0150 1.49902e-22 1.09081e+01 1.21579e+01 1.34284e+01
0.0160 1.39621e-22 1.07950e+01 1.20953e+01 1.34197e+01
0.0170 1.33755e-22 1.07434e+01 1.19832e+01 1.32240e+01
0.0180 1.22940e-22 1.03868e+01 1.16182e+01 1.28661e+01
0.0190 1.18139e-22 1.03965e+01 1.16412e+01 1.28958e+01
0.0200 1.12716e-22 1.02122e+01 1.14468e+01 1.26959e+01
0.0210 1.09469e-22 1.01195e+01 1.13459e+01 1.25887e+01
0.0220 1.06956e-22 1.00282e+01 1.12511e+01 1.24941e+01
0.0230 1.03406e-22 9.89773e+00 1.11228e+01 1.23810e+01
0.0240 1.00412e-22 9.77417e+00 1.09853e+01 1.22369e+01
0.0250 9.89355e-23 9.74138e+00 1.09451e+01 1.21881e+01
0.0260 9.51849e-23 9.59782e+00 1.07958e+01 1.20460e+01
0.0270 9.32716e-23 9.53833e+00 1.07216e+01 1.19571e+01
0.0280 9.15937e-23 9.50092e+00 1.06842e+01 1.19230e+01
0.0290 8.98770e-23 9.45710e+00 1.06317e+01 1.18621e+01
0.0300 8.83511e-23 9.41780e+00 1.05848e+01 1.18075e+01
0.0310 8.67988e-23 9.38507e+00 1.05511e+01 1.17744e+01
0.0320 8.56590e-23 9.35240e+00 1.05098e+01 1.17237e+01
0.0330 8.44685e-23 9.32469e+00 1.04767e+01 1.16851e+01
0.0340 8.34396e-23 9.30611e+00 1.04576e+01 1.16666e+01
0.0350 8.25112e-23 9.29000e+00 1.04412e+01 1.16518e+01
0.0360 8.18232e-23 9.28926e+00 1.04483e+01 1.16702e+01
0.0370 8.12807e-23 9.29449e+00 1.04615e+01 1.16943e+01
0.0380 8.05068e-23 9.29151e+00 1.04720e+01 1.17250e+01
0.0390 7.98979e-23 9.29190e+00 1.04796e+01 1.17430e+01
0.0400 7.94236e-23 9.29748e+00 1.04912e+01 1.17634e+01
0.0410 7.89474e-23 9.29957e+00 1.04995e+01 1.17806e+01
0.0420 7.85622e-23 9.30382e+00 1.05132e+01 1.18079e+01
0.0430 7.81553e-23 9.30036e+00 1.05136e+01 1.18137e+01
0.0440 7.77557e-23 9.30036e+00 1.05169e+01 1.18209e+01
0.0450 7.75013e-23 9.30327e+00 1.05211e+01 1.18256e+01
0.0460 7.72860e-23 9.31132e+00 1.05312e+01 1.18373e+01
0.0470 7.71815e-23 9.31819e+00 1.05390e+01 1.18456e+01
0.0480 7.71873e-23 9.32627e+00 1.05484e+01 1.18557e+01
0.0490 7.71643e-23 9.33273e+00 1.05585e+01 1.18699e+01
0.0500 7.71172e-23 9.33792e+00 1.05671e+01 1.18819e+01
0.0510 7.69520e-23 9.34281e+00 1.05785e+01 1.19011e+01
0.0520 7.69870e-23 9.36277e+00 1.06048e+01 1.19339e+01
0.0530 7.67160e-23 9.36535e+00 1.06082e+01 1.19380e+01
0.0540 7.67359e-23 9.37857e+00 1.06233e+01 1.19542e+01
0.0550 7.67985e-23 9.39051e+00 1.06375e+01 1.19700e+01
0.0560 7.70044e-23 9.40783e+00 1.06608e+01 1.19994e+01
0.0570 7.72173e-23 9.42565e+00 1.06838e+01 1.20275e+01
0.0580 7.73598e-23 9.44418e+00 1.07082e+01 1.20578e+01
0.0590 7.74144e-23 9.46092e+00 1.07297e+01 1.20839e+01
0.0600 7.74986e-23 9.47940e+00 1.07528e+01 1.21115e+01
0.0610 7.75950e-23 9.49450e+00 1.07701e+01 1.21302e+01
0.0620 7.78456e-23 9.51720e+00 1.07987e+01 1.21646e+01
0.0630 7.80317e-23 9.53371e+00 1.08184e+01 1.21871e+01
0.0640 7.82341e-23 9.55393e+00 1.08438e+01 1.22175e+01
0.0650 7.84745e-23 9.57732e+00 1.08727e+01 1.22518e+01
0.0660 7.87077e-23 9.59876e+00 1.08983e+01 1.22809e+01
0.0670 7.90137e-23 9.62495e+00 1.09300e+01 1.23177e+01
0.0680 7.93672e-23 9.65158e+00 1.09624e+01 1.23553e+01
0.0690 7.97281e-23 9.67923e+00 1.09962e+01 1.23947e+01
0.0700 8.01157e-23 9.70779e+00 1.10312e+01 1.24359e+01
0.0710 8.04184e-23 9.73287e+00 1.10631e+01 1.24742e+01
0.0720 8.07497e-23 9.76328e+00 1.11003e+01 1.25178e+01
0.0730 8.09632e-23 9.78763e+00 1.11305e+01 1.25535e+01
0.0740 8.11631e-23 9.80989e+00 1.11568e+01 1.25831e+01
0.0750 8.14244e-23 9.83642e+00 1.11899e+01 1.26224e+01
0.0760 8.16658e-23 9.86158e+00 1.12195e+01 1.26558e+01
0.0770 8.19133e-23 9.88750e+00 1.12507e+01 1.26916e+01
0.0780 8.21611e-23 9.91274e+00 1.12809e+01 1.27259e+01
0.0790 8.24388e-23 9.94064e+00 1.13143e+01 1.27641e+01
0.0800 8.27589e-23 9.97089e+00 1.13508e+01 1.28061e+01
0.0810 8.30697e-23 9.99883e+00 1.13842e+01 1.28442e+01
0.0820 8.34033e-23 1.00273e+01 1.14181e+01 1.28824e+01
0.0830 8.37147e-23 1.00559e+01 1.14527e+01 1.29224e+01
0.0840 8.40180e-23 1.00844e+01 1.14875e+01 1.29629e+01
0.0850 8.42752e-23 1.01122e+01 1.15214e+01 1.30026e+01
0.0860 8.44854e-23 1.01364e+01 1.15505e+01 1.30357e+01
0.0870 8.47079e-23 1.01616e+01 1.15807e+01 1.30703e+01
0.0880 8.49523e-23 1.01875e+01 1.16119e+01 1.31059e+01
0.0890 8.51941e-23 1.02146e+01 1.16440e+01 1.31422e+01
0.0900 8.54029e-23 1.02414e+01 1.16756e+01 1.31777e+01
0.0910 8.56365e-23 1.02701e+01 1.17103e+01 1.32176e+01
0.0920 8.58766e-23 1.02991e+01 1.17452e+01 1.32576e+01
0.0930 8.60731e-23 1.03260e+01 1.17775e+01 1.32947e+01
0.0940 8.62204e-23 1.03500e+01 1.18055e+01 1.33256e+01
0.0950 8.63654e-23 1.03754e+01 1.18365e+01 1.33617e+01
