####### LIGHTCURVES AND MEAN ENERGIES
####### 3 NEUTRINO SPECIES: NU_E, NUBAR_E AND N_X
####### ALL QUANTITIES ARE MEASURED AT 500 KM FROM THE CENTER
#######
####### FROM MODEL L1-0 (BUGLI ET AL. 2020,2021)
####### B0=1e12 G, l=1, r0=1.00e8 cm
####### UNITS: TIME [s], LUMINOSITY [erg/s], ENERGY [MeV]
# TIME	L_NU_E     	L_NU_BAR   	L_NU_X     	E_NU_E     	E_NU_BAR  	E_NU_X      	E2_NU_E    	E2_NU_BAR 	E2_NU_X
0.069 5.075148e+52 6.990358e+52 4.118409e+52 7.325839 11.162026 3.712838 67.659282 149.187062 17.675985
0.07 5.154984e+52 7.106862999999999e+52 4.105002e+52 7.369393 11.193195 3.714006 68.465285 149.962168 17.702327
0.071 5.267285e+52 7.22971e+52 4.104093e+52 7.414141 11.199001 3.70342 69.318357 150.090668 17.629224
0.072 5.321727e+52 7.282574e+52 4.0976049999999994e+52 7.405957 11.166638 3.678963 69.199524 149.131262 17.41716
0.073 5.391496e+52 7.344938e+52 4.07477e+52 7.389408 11.131294 3.654421 68.904736 148.009092 17.187414
0.074 5.410059e+52 7.403252e+52 4.0657680000000003e+52 7.346927 11.077372 3.62922 68.210507 146.619772 16.956138
0.075 5.481353000000001e+52 7.515805e+52 4.1040669999999996e+52 7.318232 11.041417 3.606245 67.785259 145.673552 16.750568
0.076 5.637396e+52 7.762746e+52 4.238359e+52 7.313137 11.028639 3.596491 67.777381 145.278886 16.626187
0.077 5.800225e+52 7.94169e+52 4.33452e+52 7.314601 11.055603 3.604798 67.769293 145.943529 16.686405
0.078 5.920533e+52 8.073121000000001e+52 4.399006e+52 7.323591 11.02618 3.585773 67.958181 145.276314 16.521799
0.079 6.243334e+52 8.524915e+52 4.6034309999999994e+52 7.350219 11.08219 3.594745 68.429519 146.713928 16.571884
0.08 6.49184e+52 8.747085e+52 4.7032309999999995e+52 7.36876 11.097612 3.598936 68.811339 147.257876 16.594298
0.081 6.619879e+52 8.764248000000001e+52 4.66113e+52 7.376336 11.072381 3.58788 68.978995 146.563095 16.474067
0.082 6.711499e+52 8.788802e+52 4.621442e+52 7.390901 11.032378 3.569358 69.229281 145.580601 16.287902
0.083 7.083665e+52 9.051277e+52 4.709035e+52 7.422397 11.098881 3.588347 69.818066 147.066422 16.393353
0.084 7.328445999999999e+52 9.234762999999999e+52 4.774488e+52 7.457886 11.157603 3.610354 70.399296 148.537434 16.558119
0.085 7.379613e+52 9.252605000000001e+52 4.760597e+52 7.46036 11.199764 3.628273 70.479404 149.803373 16.712224
0.086 7.287884e+52 9.245195e+52 4.7214349999999993e+52 7.481728 11.24119 3.649197 70.886621 151.039495 16.91073
0.087 7.209608000000001e+52 9.155718e+52 4.6525769999999997e+52 7.510493 11.279526 3.65607 71.405523 151.995268 16.98463
0.088 7.186074e+52 9.063804e+52 4.6293420000000004e+52 7.536333 11.316212 3.674681 71.851764 153.028793 17.151273
0.089 7.085116e+52 8.763185999999999e+52 4.509576e+52 7.540953 11.267241 3.668914 72.003687 151.9844 17.126172
0.09 6.925814e+52 8.474188e+52 4.3957569999999996e+52 7.534336 11.229481 3.665352 71.881149 151.088511 17.111203
0.091 6.779865e+52 8.269076999999999e+52 4.2963630000000005e+52 7.553831 11.172855 3.653196 72.167822 149.717994 17.022116
0.092 6.9673e+52 8.401858000000001e+52 4.333284e+52 7.578222 11.254441 3.666294 72.552195 151.672664 17.127524
0.093 6.759151e+52 8.371731999999999e+52 4.298579e+52 7.580943 11.177253 3.651642 72.740182 149.778781 17.016586
0.094 6.974399e+52 8.342169999999999e+52 4.3021e+52 7.61247 11.192817 3.64949 73.214159 150.307229 17.016943
0.095 6.80045e+52 8.426741e+52 4.317634e+52 7.608044 11.132899 3.649515 73.293052 148.874363 17.045689
0.096 7.124728e+52 8.516569e+52 4.337688e+52 7.663742 11.150105 3.642472 74.04361 149.435171 16.985087
0.097 6.885868e+52 8.496693e+52 4.309693e+52 7.635001 11.12047 3.639428 73.759217 148.732395 16.974741
0.098 6.761921e+52 8.43118e+52 4.3007049999999997e+52 7.614882 11.09319 3.624023 73.478244 148.034037 16.851006
0.099 6.836613e+52 8.503541000000001e+52 4.36441e+52 7.654274 11.135845 3.62853 74.254144 149.160919 16.876282
0.1 6.980624e+52 8.559336999999999e+52 4.441969e+52 7.678839 11.135714 3.639883 74.724692 149.152126 16.958158
0.101 7.002282e+52 8.401073e+52 4.475693e+52 7.694345 11.121547 3.64503 74.920609 148.905262 17.014966
0.102 7.023412000000001e+52 8.543506e+52 4.541396e+52 7.688194 11.094922 3.653731 74.897585 147.952445 17.083693
0.103 7.104346e+52 8.566677e+52 4.584271e+52 7.709107 11.095157 3.664825 75.186161 148.018618 17.202298
0.104 7.141728e+52 8.692729999999999e+52 4.644094e+52 7.726876 11.108731 3.675281 75.574346 148.271989 17.294248
0.105 7.200079999999999e+52 8.790926999999999e+52 4.694795e+52 7.722518 11.121129 3.680646 75.548692 148.609985 17.351312
0.106 7.307651e+52 8.990776999999999e+52 4.75732e+52 7.753449 11.162099 3.695378 76.176205 149.739486 17.484974
0.107 7.322972e+52 9.098584e+52 4.788997e+52 7.749186 11.171852 3.698823 76.159462 149.979605 17.526718
0.108 7.439797e+52 9.151745999999999e+52 4.7794109999999995e+52 7.785271 11.217115 3.704284 76.906456 151.207878 17.603517
0.109 7.44998e+52 9.245042e+52 4.7689399999999996e+52 7.803677 11.183002 3.701305 77.398145 150.25224 17.578977
0.11 7.543207e+52 9.096776e+52 4.77778e+52 7.825668 11.238353 3.70372 77.495592 151.859603 17.612258
0.111 7.438615999999999e+52 9.199897999999999e+52 4.761716e+52 7.808388 11.188878 3.705859 77.510929 150.385061 17.631267
0.112 7.610608e+52 9.06619e+52 4.709879e+52 7.821719 11.192273 3.696246 77.441731 150.545333 17.568537
0.113 7.456194e+52 8.990055999999999e+52 4.640858e+52 7.818365 11.162171 3.672581 77.469732 149.754936 17.342142
0.114 7.712322e+52 9.232390000000001e+52 4.651756e+52 7.83079 11.157056 3.661688 77.655026 149.416069 17.203788
0.115 7.681118999999999e+52 9.208174e+52 4.6365280000000003e+52 7.81669 11.127408 3.654031 77.393352 148.836038 17.137118
0.116 7.802578999999999e+52 9.494494e+52 4.7350070000000003e+52 7.857569 11.203338 3.67012 78.132637 150.66135 17.279975
0.117 7.971015e+52 9.68496e+52 4.80781e+52 7.902765 11.274608 3.68619 78.975824 152.472331 17.399857
0.118 8.181258e+52 9.802775e+52 4.82015e+52 7.934811 11.275828 3.698156 79.655694 152.517021 17.508279
0.119 8.326076e+52 9.855506e+52 4.88429e+52 7.984436 11.317127 3.712737 80.500376 153.771799 17.657065
0.12 8.375078e+52 1.0033886e+53 4.910767e+52 8.003333 11.357076 3.723571 80.989885 154.664048 17.744754
0.121 8.578993999999999e+52 1.0148202e+53 4.897905999999999e+52 8.02298 11.369629 3.73619 81.328666 154.865296 17.859062
0.122 8.424709999999999e+52 9.848461e+52 4.828363999999999e+52 8.025494 11.320403 3.72407 81.37773 154.052956 17.78209
0.123 8.473405e+52 1.0011448e+53 4.806117e+52 8.033092 11.326089 3.721407 81.652232 154.101257 17.765806
0.124 8.620866e+52 1.0038244e+53 4.806091999999999e+52 8.057112 11.334486 3.727751 82.047942 154.420825 17.814795
0.125 8.636385000000001e+52 1.0051259e+53 4.82148e+52 8.068199 11.342407 3.739665 82.314952 154.637898 17.914596
0.126 8.5948e+52 9.958324e+52 4.80996e+52 8.067639 11.355457 3.748162 82.306226 155.035123 18.000053
0.127 8.626543e+52 9.938065e+52 4.812311e+52 8.071808 11.366522 3.752182 82.353497 155.319548 18.035396
0.128 8.626922999999999e+52 9.868874e+52 4.798182e+52 8.062745 11.344462 3.745182 82.181869 154.74182 17.967263
0.129 8.617839e+52 9.853832999999999e+52 4.792799e+52 8.053319 11.317101 3.734336 82.026541 154.0407 17.871431
0.13 8.600103e+52 9.84937e+52 4.773891e+52 8.049949 11.304132 3.723309 81.948986 153.681598 17.783746
0.131 8.505038000000001e+52 9.785572e+52 4.752264e+52 8.028306 11.284473 3.706199 81.558616 153.198708 17.648339
0.132 8.455256e+52 9.772104e+52 4.7697349999999997e+52 8.01386 11.264892 3.692809 81.246106 152.701268 17.53924
0.133 8.486466999999999e+52 9.849058e+52 4.813784e+52 8.012584 11.26648 3.691879 81.159622 152.696869 17.528535
0.134 8.498899e+52 9.90885e+52 4.82487e+52 8.012081 11.276344 3.700158 81.112958 152.924528 17.599701
0.135 8.474045e+52 9.906050000000001e+52 4.815764e+52 8.019131 11.299418 3.710674 81.222625 153.548664 17.699666
0.136 8.407744e+52 9.847469999999999e+52 4.806746e+52 8.039057 11.333388 3.727559 81.622166 154.531862 17.864082
0.137 8.297986999999999e+52 9.679571e+52 4.7564190000000004e+52 8.05312 11.353864 3.734875 81.937672 155.08807 17.949546
0.138 8.178732e+52 9.534269999999999e+52 4.7168450000000003e+52 8.056017 11.347385 3.733942 82.027763 154.964757 17.961449
0.139 8.103945e+52 9.470333999999999e+52 4.670567e+52 8.058816 11.331522 3.727575 82.164927 154.567748 17.916117
0.14 8.125724e+52 9.534321000000001e+52 4.660507e+52 8.075023 11.326942 3.724245 82.546333 154.518497 17.87316
0.141 8.180203e+52 9.643924e+52 4.681339e+52 8.097147 11.338275 3.724254 83.074879 154.927683 17.859128
0.142 8.231102999999999e+52 9.756017999999999e+52 4.715288e+52 8.131126 11.356959 3.724287 83.818596 155.473255 17.844799
0.143 8.241263999999999e+52 9.80661e+52 4.750921e+52 8.150502 11.373061 3.724458 84.227247 155.969168 17.844722
0.144 8.302134e+52 9.880019000000001e+52 4.766515e+52 8.162281 11.371372 3.724331 84.473193 155.983243 17.842189
0.145 8.333574999999999e+52 9.838083e+52 4.7560130000000005e+52 8.158551 11.350181 3.719806 84.388126 155.520408 17.811895
0.146 8.408258999999999e+52 9.874909e+52 4.754962e+52 8.176245 11.342592 3.722621 84.732123 155.220955 17.830502
0.147 8.606754e+52 1.0044644e+53 4.841686e+52 8.217755 11.3908 3.743697 85.513103 156.396517 18.018112
0.148 8.696489e+52 1.0117264e+53 4.856568e+52 8.245862 11.418878 3.750701 86.072227 157.050219 18.083536
0.149 8.807291e+52 1.0152359e+53 4.890246e+52 8.269966 11.450948 3.762353 86.531959 157.890507 18.192707
0.15 8.863094e+52 1.0183924e+53 4.921357000000001e+52 8.298265 11.476483 3.771034 87.100138 158.539216 18.279089
0.151 8.879785e+52 1.0208528e+53 4.926134e+52 8.312427 11.468653 3.769255 87.457068 158.38155 18.267839
0.152 8.943422e+52 1.0328248e+53 4.988611e+52 8.32198 11.475712 3.766882 87.765151 158.559684 18.234014
0.153 9.021891e+52 1.0346022e+53 5.032339e+52 8.338492 11.497386 3.778407 88.185411 159.262943 18.332169
0.154 9.029646e+52 1.0363526999999999e+53 5.062981e+52 8.32218 11.478844 3.786309 87.902319 158.878548 18.400756
0.155 8.993534e+52 1.0340069e+53 5.067665e+52 8.312517 11.444184 3.785857 87.788811 158.162724 18.420073
